Latitude,Longitude,Sample Date,aet,def,pdsi,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws,log1p_ppt,log1p_q,log1p_pet,log1p_aet,dtr,water_stress_ratio,aet_pet_ratio,ppt_x_q,tmax_x_vpd,soil_x_ppt,runoff_ratio,srad_x_tmax
-28.1175,26.719444,18-08-2014,36.100002,155.40001,-2.1499999,191.5,38.0,1.9000000000000001,0.5,294.8993,0.0,31.88,16.449999,1.5660001,1.75,2.44,3.6635616461296463,1.0647107369924285,5.260096,3.613617,15.43,0.8114883,0.18851176,72.2,55.789997,19.0,0.04999999868421057,9401.39
-27.671111,27.236944,18-08-2014,38.600002,144.8,-2.19,183.40001,40.6,2.0,0.6,294.00275,0.0,30.98,15.45,1.605,1.53,2.31,3.728100167267218,1.0986122886681098,5.2171073,3.6788292,15.53,0.78953105,0.21046892,81.2,47.3994,24.36000096797943,0.04926108253051521,9108.205
-29.160278,26.573333,18-08-2014,32.2,168.6,-2.07,200.8,33.9,1.7000000000000002,0.5,295.80396,0.0,32.719997,15.309999,1.4540001,1.91,2.75,3.5524868292083815,0.9932517730102834,5.307277,3.50255,17.409998,0.83964145,0.16035856,57.63,62.495193,16.95,0.05014749114609172,9678.705
-29.140556,31.391944,19-08-2014,108.4,49.9,-2.76,158.3,113.7,5.7,5.1,263.09714,0.0,30.42,20.17,2.4380002,0.93,3.02,4.742320024135325,1.9021075263969205,5.0707893,4.695011,10.25,0.31522426,0.6847757,648.09,28.2906,579.869989156723,0.050131925680457996,8003.415
-26.006389,29.253889,19-08-2014,93.700005,60.0,-0.84,153.7,60.900000000000006,3.0,20.9,274.0999,0.0,27.789999,13.849999,1.644,1.02,1.7199999,4.12552017969055,1.3862943611198906,5.0414877,4.550714,13.94,0.39037085,0.6096292,182.70000000000002,28.345798,1272.8099767684937,0.04926108293495758,7617.2363
-28.801278,31.955389,19-08-2014,68.4,92.700005,-3.3,161.1,71.3,3.6,6.3,262.3962,0.0,30.96,20.449999,2.483,0.97999996,3.1299999,4.280824129164719,1.5260563034950494,5.0882134,4.2398868,10.51,0.575419,0.424581,256.68,30.340797,449.19001359939574,0.05049088288231581,8123.7866
-27.169444,29.233889,19-08-2014,48.0,108.200005,-1.6899999,156.2,50.2,2.5,3.3,277.19702,0.0,27.8,13.13,1.6220001,1.01,1.9399999,3.9357395320454622,1.252762968495368,5.057519,3.8918204,14.669999,0.6927017,0.30729833,125.5,28.078,165.65999760627747,0.04980079582070128,7706.077
-26.861111,28.884722,19-08-2014,48.5,109.8,-1.7099999,158.3,50.7,2.5,4.0,280.89722,0.0,28.16,13.559999,1.6140001,1.0799999,1.76,3.9454577815143836,1.252762968495368,5.0707893,3.9019728,14.6,0.6936197,0.30638027,126.75,30.412798,202.8,0.04930966372170288,7910.0654
-27.00222,28.76528,19-08-2014,46.8,112.8,-1.75,159.6,49.0,2.4000000000000004,3.6000001,280.1963,0.0,28.49,13.73,1.618,1.12,1.79,3.912023005428146,1.2237754316221159,5.078917,3.8670256,14.76,0.7067669,0.29323307,117.60000000000002,31.9088,176.40000700950623,0.04897959083715122,7982.792
-26.98472222,26.63227778,19-08-2014,45.2,139.5,-2.53,184.7,47.6,2.4000000000000004,0.6,298.90103,0.0,31.34,16.539999,1.6750001,1.5699999,2.1599998,3.883623530906448,1.2237754316221159,5.2241325,3.83298,14.800001,0.7552788,0.24472117,114.24000000000002,49.203796,28.560001134872437,0.050420167007979695,9367.559
-27.935,26.126667,19-08-2014,35.600002,161.40001,-2.28,197.0,37.5,1.9000000000000001,0.5,302.50342,0.0,32.11,15.91,1.5640001,1.75,2.61,3.6506582412937387,1.0647107369924285,5.288267,3.6000483,16.2,0.8192894,0.18071067,71.25,56.1925,18.75,0.050666665315555595,9713.385
-27.398611,26.614722,19-08-2014,39.7,153.40001,-2.53,193.1,41.800000000000004,2.1,0.6,302.09592,0.0,31.89,16.619999,1.641,1.68,2.46,3.756538102587751,1.1314021114911006,5.2683735,3.706228,15.27,0.79440707,0.20559296,87.78000000000002,53.5752,25.080000996589664,0.050239233247865236,9633.839
-28.69485,28.23487,19-08-2014,49.9,113.4,-1.79,163.3,49.2,2.5,7.0,273.60275,0.0,28.25,13.42,1.501,1.1999999,2.28,3.9160150266976834,1.252762968495368,5.101694,3.929863,14.83,0.69442743,0.30557257,123.0,33.899998,344.40000000000003,0.0508130070972966,7729.278
-28.883333,27.89,19-08-2014,48.4,120.5,-1.53,168.90001,47.400000000000006,2.4000000000000004,7.5,273.89618,0.0,29.38,14.12,1.508,1.36,2.32,3.8794998137225862,1.2237754316221159,5.13521,3.8999505,15.259999,0.7134399,0.2865601,113.76000000000003,39.9568,355.50000000000006,0.05063291032420021,8047.0693
-25.45963889,28.26430556,19-08-2014,62.0,110.3,-1.1899999,172.3,51.6,2.6,17.5,287.80045,0.0,30.96,16.949999,1.8240001,1.4,1.8199999,3.9627161197436642,1.2809338454620642,5.155024,4.1431346,14.01,0.6401625,0.35983747,134.16,43.343998,903.0,0.05038759592272101,8910.302
-27.495556,26.074722,19-08-2014,38.4,161.5,-2.45,199.90001,40.400000000000006,2.0,0.6,305.90207,0.0,32.21,16.32,1.616,1.73,2.74,3.7232808808312687,1.0986122886681098,5.3028073,3.673766,15.889999,0.8079039,0.19209604,80.80000000000001,55.7233,24.240000963211063,0.04950494926967947,9853.105
-27.4,26.624722,19-08-2014,39.7,153.40001,-2.53,193.1,41.800000000000004,2.1,0.6,302.09592,0.0,31.89,16.619999,1.641,1.68,2.46,3.756538102587751,1.1314021114911006,5.2683735,3.706228,15.27,0.79440707,0.20559296,87.78000000000002,53.5752,25.080000996589664,0.050239233247865236,9633.839
-29.161667,23.696389,20-08-2014,22.1,213.90001,-0.47,236.0,23.3,1.2000000000000002,0.1,310.19724,0.0,36.17,18.47,1.4330001,2.6499999,3.1799998,3.190476350346503,0.7884573603642703,5.46806,3.1398327,17.699999,0.906356,0.09364407,27.960000000000004,95.85049,2.330000034719706,0.05150214371235435,11219.833
-27.01011111,26.69808333,20-08-2014,43.8,141.7,-2.51,185.5,46.1,2.3000000000000003,0.6,300.40067,0.0,31.179998,16.279999,1.6680001,1.54,2.24,3.8522730010223722,1.1939224684724346,5.228431,3.8022082,14.9,0.7638814,0.2361186,106.03000000000002,48.017197,27.66000109910965,0.049891539047905886,9366.492
-25.81048333,27.90955222,20-08-2014,57.3,113.700005,-1.48,171.0,57.0,2.8000000000000003,10.2,288.99854,0.0,30.13,16.88,1.7700001,1.3399999,1.8499999,4.060443010546419,1.3350010667323402,5.1474943,4.0656023,13.25,0.6649123,0.33508772,159.60000000000002,40.374195,581.3999891281128,0.04912280615574025,8707.525
-28.747778,31.745833,20-08-2014,69.8,91.8,-3.4199998,161.6,73.10000000000001,3.7,4.7000003,263.39868,0.0,31.31,20.27,2.42,1.0699999,2.51,4.3054155323020415,1.547562508716013,5.0912933,4.259859,11.039999,0.5680693,0.4319307,270.47,33.501698,343.5700209140778,0.050615594382823606,8247.013
-28.404444,30.013056,20-08-2014,53.3,111.700005,2.05,165.0,50.5,2.5,11.8,277.70233,0.0,30.439999,15.809999,1.8310001,1.26,1.87,3.9415818076696905,1.252762968495368,5.1119876,3.9945242,14.629999,0.6769697,0.3230303,126.25,38.354397,595.9000096321106,0.049504949514753475,8453.259
-26.648056,27.089444,20-08-2014,45.9,128.90001,-1.9599999,174.8,48.1,2.4000000000000004,2.7,296.79828,0.0,29.929998,15.46,1.6660001,1.3399999,1.9599999,3.893859034800475,1.2237754316221159,5.169347,3.8480177,14.469998,0.73741424,0.26258582,115.44000000000003,40.106194,129.87000229358674,0.04989604885871001,8883.172
-26.970278,27.211111,20-08-2014,43.7,132.40001,-2.01,176.1,45.800000000000004,2.3000000000000003,2.2,294.59772,0.0,30.15,15.65,1.641,1.4,2.01,3.845883202923601,1.1939224684724346,5.1767144,3.7999735,14.5,0.75184554,0.24815445,105.34000000000002,42.21,100.7600021839142,0.05021833951488342,8882.121
-26.880278,26.965,20-08-2014,44.600002,132.90001,-2.24,177.5,46.800000000000004,2.3000000000000003,2.1000001,296.2033,0.0,30.529999,15.889999,1.6780001,1.42,1.9699999,3.8670256394974105,1.1939224684724346,5.1845884,3.8199077,14.639999,0.74873245,0.2512676,107.64000000000003,43.352596,98.28000669479371,0.04914529809518594,9043.087
-28.1175,26.719444,20-08-2014,36.100002,155.40001,-2.1499999,191.5,38.0,1.9000000000000001,0.5,294.8993,0.0,31.88,16.449999,1.5660001,1.75,2.44,3.6635616461296463,1.0647107369924285,5.260096,3.613617,15.43,0.8114883,0.18851176,72.2,55.789997,19.0,0.04999999868421057,9401.39
-30.160091,27.40124,20-08-2014,34.7,147.90001,-1.9499999,182.6,36.6,1.8,0.7,282.90216,0.0,30.88,14.75,1.4590001,1.62,2.48,3.6270040503958487,1.0296194171811583,5.2127595,3.5751507,16.13,0.80996716,0.19003285,65.88000000000001,50.0256,25.619999563694,0.049180326525127695,8736.019
-30.336111,27.359444,20-08-2014,34.2,149.1,-1.99,183.3,35.9,1.8,0.7,283.6031,0.0,30.83,14.32,1.4490001,1.61,2.56,3.6082115510464816,1.0296194171811583,5.216565,3.5610461,16.51,0.81342065,0.18657938,64.62,49.6363,25.12999957203865,0.05013927436937955,8743.483
-29.615556,27.065278,20-08-2014,35.100002,153.7,-1.91,188.8,36.9,1.8,0.5,289.0963,0.0,31.38,14.73,1.429,1.7199999,2.55,3.634951112088381,1.0296194171811583,5.2459707,3.586293,16.65,0.81408894,0.18591103,66.42,53.973595,18.45,0.04878048648291365,9071.842
-28.058889,30.373611,20-08-2014,82.0,77.1,1.9699999,159.1,58.7,2.9000000000000004,19.2,279.096,0.0,28.82,14.549999,1.802,1.02,1.99,4.089332020398556,1.3609765531356008,5.0757985,4.4188404,14.27,0.48460084,0.5153991,170.23000000000002,29.396399,1127.040044784546,0.04940374702889699,8043.547
-30.830556,26.921389,21-08-2014,27.1,162.3,-1.8,189.40001,28.5,1.4000000000000001,0.6,290.40036,0.0,31.5,14.0,1.4310001,1.6899999,2.6299999,3.3843902633457743,0.8754687373539,5.2491274,3.3357697,17.5,0.85691655,0.14308342,39.900000000000006,53.234997,17.10000067949295,0.04912280529393666,9147.611
-27.937778,31.209444,21-08-2014,142.40001,17.300001,2.6599998,159.7,118.7,5.9,48.7,273.3012,0.0,30.039999,17.59,2.0410001,1.1,1.91,4.784988612563928,1.9315214116032138,5.0795393,4.965638,12.449999,0.10832813,0.89167196,700.33,33.044,5780.690090560914,0.049705138587151323,8209.968
-27.5275,30.858056,21-08-2014,135.40001,17.5,1.9799999,152.90001,110.80000000000001,5.5,42.7,273.3012,0.0,28.359999,15.58,1.8880001,0.94,1.81,4.716711560720999,1.8718021769015913,5.036303,4.9155917,12.779999,0.11445388,0.8855461,609.4000000000001,26.6584,4731.160084533692,0.049638988721669774,7750.822
-28.116667,26.725278,21-08-2014,36.100002,155.40001,-2.1499999,191.5,38.0,1.9000000000000001,0.5,294.8993,0.0,31.88,16.449999,1.5660001,1.75,2.44,3.6635616461296463,1.0647107369924285,5.260096,3.613617,15.43,0.8114883,0.18851176,72.2,55.789997,19.0,0.04999999868421057,9401.39
-31.000833,26.353056,21-08-2014,24.7,169.40001,-1.65,194.1,26.0,1.3,0.4,296.39893,0.0,31.179998,13.559999,1.3470001,1.7099999,2.8,3.295836866004329,0.832909122935104,5.2735124,3.246491,17.619999,0.87274605,0.127254,33.800000000000004,53.317795,10.400000154972076,0.04999999807692315,9241.718
-30.679722,26.7125,21-08-2014,26.6,167.7,-1.68,194.3,28.0,1.4000000000000001,0.5,290.7019,0.0,32.66,14.63,1.4360001,1.88,2.56,3.367295829986474,0.8754687373539,5.274537,3.3178158,18.029999,0.86309826,0.13690169,39.2,61.4008,14.0,0.04999999821428578,9494.324
-28.883333,27.89,21-08-2014,48.4,120.5,-1.53,168.90001,47.400000000000006,2.4000000000000004,7.5,273.89618,0.0,29.38,14.12,1.508,1.36,2.32,3.8794998137225862,1.2237754316221159,5.13521,3.8999505,15.259999,0.7134399,0.2865601,113.76000000000003,39.9568,355.50000000000006,0.05063291032420021,8047.0693
-30.534167,24.961944,21-08-2014,21.300001,199.6,-1.1899999,220.90001,22.5,1.1,0.0,304.8996,0.0,33.93,16.21,1.3720001,2.22,3.22,3.1570004211501135,0.7419373447293773,5.402227,3.1045866,17.720001,0.90357625,0.09642372,24.750000000000004,75.3246,0.0,0.04888888671604948,10345.243
-31.394444,20.947222,21-08-2014,3.3,236.7,-1.54,240.0,3.5,0.2,0.0,335.2999,0.0,34.11,16.41,1.154,2.47,3.35,1.5040773967762742,0.18232155679395465,5.484797,1.4586151,17.7,0.98625,0.01375,0.7000000000000001,84.2517,0.0,0.0571428408163312,11437.08
-24.925278,29.324444,22-08-2014,64.6,108.4,3.4099998,173.0,40.300000000000004,2.0,15.3,281.29657,0.0,32.04,18.17,1.9740001,1.4699999,1.8499999,3.7208624999669873,1.0986122886681098,5.159055,4.1835756,13.870001,0.6265896,0.3734104,80.60000000000001,47.098797,616.5900076866151,0.049627790331816614,9012.742
-29.658056,25.973333,22-08-2014,25.800001,178.2,-1.86,204.0,27.1,1.4000000000000001,0.4,299.9035,0.0,32.77,15.219999,1.3850001,1.9799999,2.76,3.3357695763397,0.8754687373539,5.32301,3.2884018,17.550001,0.8735294,0.1264706,37.940000000000005,64.8846,10.840000161528588,0.051660514698874,9827.838
-26.45,28.085833,25-08-2014,48.4,116.1,-1.04,164.5,50.6,2.5,3.5,285.20053,0.0,28.849998,14.78,1.6290001,1.2099999,1.8399999,3.9435216724875173,1.252762968495368,5.108971,3.8999505,14.069999,0.7057751,0.29422495,126.5,34.908497,177.1,0.04940711364808076,8228.035
-29.042222,24.6,25-08-2014,28.300001,198.2,-1.5999999,226.5,29.8,1.5,0.1,305.90207,0.0,35.29,17.779999,1.4280001,2.47,3.06,3.427514689979529,0.9162907318741551,5.4271502,3.3775876,17.510002,0.8750552,0.12494482,44.7,87.166306,2.9800000444054606,0.05033556878068561,10795.284
-29.028629,24.638389,25-08-2014,29.2,196.0,-1.65,225.2,30.8,1.5,0.1,305.20114,0.0,35.2,17.67,1.429,2.44,3.04,3.459466289786131,0.9162907318741551,5.4214196,3.407842,17.53,0.8703375,0.12966253,46.2,85.888,3.0800000458955767,0.04870129712008775,10743.08
-33.818056,19.694722,25-08-2014,14.900001,197.6,-1.8399999,212.5,14.700000000000001,0.7000000000000001,5.2000003,330.8988,0.0,31.57,16.5,1.7140001,1.56,3.75,2.7536607123542622,0.5306282510621705,5.363637,2.766319,15.07,0.9298824,0.07011765,10.290000000000001,49.2492,76.44000420570374,0.04761904437965685,10446.476
-32.502778,19.535833,25-08-2014,2.4,230.5,-1.5899999,232.90001,2.5,0.1,0.4,337.89984,0.0,34.37,16.41,1.4150001,2.25,3.1899998,1.252762968495368,0.09531017980432487,5.4548936,1.2237755,17.96,0.98969513,0.010304851,0.25,77.3325,1.0000000149011612,0.0399999840000064,11613.617
-27.01011111,26.69808333,26-08-2014,43.8,141.7,-2.51,185.5,46.1,2.3000000000000003,0.6,300.40067,0.0,31.179998,16.279999,1.6680001,1.54,2.24,3.8522730010223722,1.1939224684724346,5.228431,3.8022082,14.9,0.7638814,0.2361186,106.03000000000002,48.017197,27.66000109910965,0.049891539047905886,9366.492
-25.127778,27.628889,26-08-2014,45.4,138.90001,-1.36,184.3,47.2,2.4000000000000004,6.3,298.5995,0.0,32.53,18.359999,1.9330001,1.5899999,1.93,3.8753590210565547,1.2237754316221159,5.2219763,3.8372996,14.17,0.7536625,0.2463375,113.28000000000003,51.722694,297.36000900268556,0.05084745654984203,9713.441
-25.20639,27.558,26-08-2014,45.5,137.3,-1.5,182.8,47.6,2.4000000000000004,4.4,298.69727,0.0,32.28,18.19,1.9300001,1.55,1.89,3.883623530906448,1.2237754316221159,5.213848,3.8394523,14.089998,0.7510941,0.2489059,114.24000000000002,50.033997,209.44000453948976,0.050420167007979695,9641.947
-24.69514,27.40906,26-08-2014,45.7,141.3,-1.4399999,187.0,48.1,2.4000000000000004,2.6000001,300.59628,0.0,32.64,19.4,1.9620001,1.65,1.92,3.893859034800475,1.2237754316221159,5.236442,3.8437443,13.24,0.755615,0.24438503,115.44000000000003,53.856,125.0600068807602,0.04989604885871001,9811.463
-23.281,30.54305556,26-08-2014,62.2,98.5,-1.15,160.7,55.2,2.8000000000000003,22.6,263.09714,0.0,31.84,20.42,2.1720002,1.4,1.56,4.028916756899646,1.3350010667323402,5.085743,4.146304,11.42,0.6129434,0.38705665,154.56000000000003,44.576,1247.520021057129,0.05072463676223485,8377.013
-26.861111,28.884722,26-08-2014,48.5,109.8,-1.7099999,158.3,50.7,2.5,4.0,280.89722,0.0,28.16,13.559999,1.6140001,1.0799999,1.76,3.9454577815143836,1.252762968495368,5.0707893,3.9019728,14.6,0.6936197,0.30638027,126.75,30.412798,202.8,0.04930966372170288,7910.0654
-26.648056,27.089444,26-08-2014,45.9,128.90001,-1.9599999,174.8,48.1,2.4000000000000004,2.7,296.79828,0.0,29.929998,15.46,1.6660001,1.3399999,1.9599999,3.893859034800475,1.2237754316221159,5.169347,3.8480177,14.469998,0.73741424,0.26258582,115.44000000000003,40.106194,129.87000229358674,0.04989604885871001,8883.172
-26.970278,27.211111,26-08-2014,43.7,132.40001,-2.01,176.1,45.800000000000004,2.3000000000000003,2.2,294.59772,0.0,30.15,15.65,1.641,1.4,2.01,3.845883202923601,1.1939224684724346,5.1767144,3.7999735,14.5,0.75184554,0.24815445,105.34000000000002,42.21,100.7600021839142,0.05021833951488342,8882.121
-26.880278,26.965,26-08-2014,44.600002,132.90001,-2.24,177.5,46.800000000000004,2.3000000000000003,2.1000001,296.2033,0.0,30.529999,15.889999,1.6780001,1.42,1.9699999,3.8670256394974105,1.1939224684724346,5.1845884,3.8199077,14.639999,0.74873245,0.2512676,107.64000000000003,43.352596,98.28000669479371,0.04914529809518594,9043.087
-26.98472222,26.63227778,26-08-2014,45.2,139.5,-2.53,184.7,47.6,2.4000000000000004,0.6,298.90103,0.0,31.34,16.539999,1.6750001,1.5699999,2.1599998,3.883623530906448,1.2237754316221159,5.2241325,3.83298,14.800001,0.7552788,0.24472117,114.24000000000002,49.203796,28.560001134872437,0.050420167007979695,9367.559
-28.141944,26.417778,26-08-2014,35.4,160.6,-2.1499999,196.0,37.300000000000004,1.9000000000000001,0.5,298.90103,0.0,32.079998,16.25,1.5530001,1.77,2.59,3.6454498961866,1.0647107369924285,5.2832036,3.5945687,15.829998,0.8193878,0.18061225,70.87000000000002,56.781597,18.650000000000002,0.05093833643596953,9588.744
-28.1175,26.719444,26-08-2014,36.100002,155.40001,-2.1499999,191.5,38.0,1.9000000000000001,0.5,294.8993,0.0,31.88,16.449999,1.5660001,1.75,2.44,3.6635616461296463,1.0647107369924285,5.260096,3.613617,15.43,0.8114883,0.18851176,72.2,55.789997,19.0,0.04999999868421057,9401.39
-33.501667,21.624167,26-08-2014,12.1,185.8,-1.9,197.90001,12.8,0.6000000000000001,0.1,324.1993,0.0,30.66,13.889999,1.552,1.4599999,3.1799998,2.624668592163159,0.47000362924573563,5.2928023,2.5726123,16.77,0.938858,0.06114199,7.6800000000000015,44.763596,1.2800000190734864,0.04687499633789092,9939.951
-34.075556,20.145556,26-08-2014,14.6,184.6,-2.81,199.2,15.200000000000001,0.8,2.1000001,322.69968,0.0,31.279999,17.32,1.7960001,1.49,3.07,2.7850112422383386,0.5877866649021191,5.299317,2.747271,13.959999,0.92670685,0.07329318,12.160000000000002,46.607197,31.920002174377444,0.05263157548476477,10094.046
-31.5653,18.3306,26-08-2014,1.1,218.1,-0.51,219.2,1.2000000000000002,0.1,0.2,328.50262,0.0,31.42,16.65,1.6710001,1.5899999,4.37,0.7884573603642703,0.09531017980432487,5.394536,0.74193734,14.77,0.99498177,0.005018248,0.12000000000000002,49.957798,0.2400000035762787,0.08333326388894675,10321.553
-32.94583,18.33667,26-08-2014,5.9,198.40001,-1.3199999,204.3,5.5,0.30000000000000004,5.1,325.20178,0.0,29.9,16.89,1.7350001,1.35,4.3399997,1.8718021769015913,0.26236426446749106,5.3244724,1.9315214,13.01,0.97112095,0.028879099,1.6500000000000004,40.365,28.049999475479126,0.054545444628100986,9723.533
-28.338333,31.373611,26-08-2014,140.5,16.9,1.8299999,157.40001,117.2,5.9,32.5,269.601,0.0,30.349998,18.279999,2.1320002,1.1,1.8299999,4.772378104971998,1.9315214116032138,5.0651236,4.9522996,12.07,0.10736975,0.89263016,691.48,33.385,3809.0,0.0503412964987944,8182.39
-28.068333,31.55,26-08-2014,139.90001,24.5,2.22,164.40001,103.9,5.2,24.0,268.59854,0.0,32.21,20.18,2.252,1.35,1.7099999,4.653007515402251,1.824549292051046,5.108367,4.9480505,12.029999,0.14902675,0.85097325,540.2800000000001,43.4835,2493.6000000000004,0.050048122713685056,8651.559
-24.39619444,27.08983333,27-08-2014,41.8,146.1,-1.35,187.90001,44.0,2.2,1.9,298.99884,0.0,33.04,19.56,1.9590001,1.7199999,1.91,3.8066624897703196,1.1631508098056809,5.2412176,3.7565382,13.480001,0.7775412,0.22245874,96.80000000000001,56.8288,83.59999895095825,0.049999998863636395,9878.922
-22.769722,30.886944,27-08-2014,69.700005,96.1,-1.09,165.8,45.400000000000006,2.3000000000000003,32.2,267.8976,0.0,32.45,20.13,2.2250001,1.41,1.7199999,3.83729945923221,1.1939224684724346,5.1167955,4.2584457,12.320002,0.579614,0.42038602,104.42000000000003,45.7545,1461.8800346374514,0.05066079183566538,8693.277
-28.44555556,32.325,19-11-2014,130.40001,26.800001,-3.06,157.2,88.7,4.4,28.7,259.6985,0.0,30.529999,20.81,2.4780002,0.96,2.8899999,4.49647076906475,1.6863989535702288,5.06386,4.8782463,9.719999,0.17048347,0.8295166,390.28000000000003,29.308798,2545.6900676727296,0.04960541094018703,7928.594
-29.161667,30.629722,27-08-2014,79.9,68.5,-2.08,148.40001,50.7,2.5,25.5,268.00357,0.0,27.5,15.559999,1.9190001,0.81,2.24,3.9454577815143836,1.252762968495368,5.0066276,4.3932137,11.940001,0.46159026,0.5384097,126.75,22.275,1292.8500000000001,0.04930966372170288,7370.098
-27.00222,28.76528,27-08-2014,46.8,112.8,-1.75,159.6,49.0,2.4000000000000004,3.6000001,280.1963,0.0,28.49,13.73,1.618,1.12,1.79,3.912023005428146,1.2237754316221159,5.078917,3.8670256,14.76,0.7067669,0.29323307,117.60000000000002,31.9088,176.40000700950623,0.04897959083715122,7982.792
-27.02314,28.59389,27-08-2014,46.4,115.4,-1.78,161.8,48.6,2.4000000000000004,3.6000001,280.6038,0.0,28.84,14.07,1.6150001,1.18,1.8299999,3.903990833730882,1.2237754316221159,5.0925226,3.8586223,14.77,0.7132262,0.2867738,116.64000000000001,34.0312,174.96000695228577,0.04938271503327748,8092.6133
-27.4275,28.525833,27-08-2014,48.600002,113.4,-1.9599999,162.0,47.7,2.4000000000000004,8.5,278.10168,0.0,28.779999,13.83,1.5940001,1.1899999,1.9499999,3.885679030088544,1.2237754316221159,5.09375,3.903991,14.949999,0.7,0.3,114.48000000000002,34.248196,405.45000000000005,0.05031446435399446,8003.766
-27.3,28.586944,27-08-2014,47.7,114.4,-2.03,162.1,48.300000000000004,2.4000000000000004,7.2000003,278.00388,0.0,28.769999,13.94,1.6040001,1.18,1.9799999,3.8979240810486444,1.2237754316221159,5.0943637,3.885679,14.829999,0.7057372,0.2942628,115.92000000000003,33.948597,347.7600138187409,0.04968943996502195,7998.171
-27.398611,26.614722,27-08-2014,39.7,153.40001,-2.53,193.1,41.800000000000004,2.1,0.6,302.09592,0.0,31.89,16.619999,1.641,1.68,2.46,3.756538102587751,1.1314021114911006,5.2683735,3.706228,15.27,0.79440707,0.20559296,87.78000000000002,53.5752,25.080000996589664,0.050239233247865236,9633.839
-33.13083,18.86278,27-08-2014,9.7,199.7,-1.1999999,209.40001,8.700000000000001,0.4,8.5,324.0037,0.0,32.739998,17.699999,1.7010001,1.81,2.9199998,2.2721258855093374,0.33647223662121295,5.3490105,2.3702438,15.039999,0.9536771,0.046322823,3.4800000000000004,59.259396,73.95,0.04597700620953952,10607.88
-33.7075,18.97444444,27-08-2014,17.5,194.5,-1.66,212.0,16.2,0.8,10.8,326.09833,0.0,31.46,17.48,1.7730001,1.55,3.9199998,2.8449093838194073,0.5877866649021191,5.3612924,2.9177706,13.98,0.9174528,0.08254717,12.96,48.762997,174.96000308990477,0.0493827130010671,10259.053
-28.308889,31.9025,27-08-2014,120.200005,41.5,-2.1,161.7,84.10000000000001,4.2,23.4,260.70096,0.0,32.04,20.779999,2.3690002,1.26,1.9699999,4.443827035579329,1.6486586255873816,5.091908,4.797442,11.260002,0.25664812,0.74335194,353.22,40.3704,1967.9399679183962,0.04994054637407198,8352.859
-26.619444,27.980833,28-08-2014,46.4,120.8,-1.04,167.2,48.5,2.4000000000000004,3.2,286.3008,0.0,29.26,15.16,1.6340001,1.27,1.87,3.901972669574645,1.2237754316221159,5.1251535,3.8586223,14.1,0.72248805,0.27751198,116.40000000000002,37.1602,155.20000231266022,0.049484535062174546,8377.162
-26.510278,28.351389,28-08-2014,47.7,115.1,0.56,162.8,49.800000000000004,2.5,4.3,281.69592,0.0,28.74,14.17,1.6090001,1.18,1.89,3.927896354584436,1.252762968495368,5.098646,3.885679,14.57,0.70700246,0.29299754,124.50000000000001,33.913197,214.1400094985962,0.05020080220480317,8095.941
-27.671111,27.236944,28-08-2014,38.600002,144.8,-2.19,183.40001,40.6,2.0,0.6,294.00275,0.0,30.98,15.45,1.605,1.53,2.31,3.728100167267218,1.0986122886681098,5.2171073,3.6788292,15.53,0.78953105,0.21046892,81.2,47.3994,24.36000096797943,0.04926108253051521,9108.205
-27.573056,24.746389,28-08-2014,40.7,174.7,-2.11,215.40001,42.900000000000006,2.1,0.3,305.60052,0.0,34.78,17.88,1.588,2.23,2.77,3.7819143200811256,1.1314021114911006,5.3771286,3.7305012,16.9,0.81104916,0.18895079,90.09000000000002,77.559395,12.870000511407854,0.048951047809998885,10628.786
-28.376944,24.303056,28-08-2014,34.0,191.6,-1.67,225.6,35.7,1.8,0.2,308.10263,0.0,35.7,18.1,1.5000001,2.48,2.9299998,3.6027767550605247,1.0296194171811583,5.4231863,3.5553482,17.6,0.8492908,0.15070921,64.26,88.536,7.140000106394291,0.05042016665489729,10999.264
-28.75,30.442778,29-08-2014,46.3,122.3,2.1,168.6,43.400000000000006,2.2,11.3,275.298,0.0,31.91,17.779999,2.045,1.35,1.93,3.7932394694381792,1.1631508098056809,5.133443,3.8565104,14.130001,0.72538555,0.27461445,95.48000000000002,43.0785,490.42000827789315,0.050691243071630344,8784.759
-29.744167,29.905833,29-08-2014,88.3,68.9,-1.67,157.2,45.800000000000004,2.3000000000000003,29.1,270.00037,0.0,28.699999,15.389999,1.8110001,1.04,2.22,3.845883202923601,1.1939224684724346,5.06386,4.4920015,13.309999,0.4382952,0.5617049,105.34000000000002,29.847998,1332.7800174713136,0.05021833951488342,7749.0103
-27.902778,24.615556,29-08-2014,37.100002,186.6,-1.9,223.7,39.0,2.0,0.2,309.2029,0.0,35.41,18.3,1.552,2.3999999,2.9199998,3.6888794541139363,1.0986122886681098,5.4147663,3.6402144,17.11,0.83415294,0.16584712,78.0,84.98399,7.800000116229057,0.05128204996712693,10948.875
-25.99136,27.84208,01-09-2014,58.9,109.1,-1.3299999,168.0,58.7,2.9000000000000004,9.8,288.102,0.0,29.21,15.929999,1.697,1.25,1.91,4.089332020398556,1.3609765531356008,5.1298985,4.0926766,13.28,0.64940476,0.35059524,170.23000000000002,36.512497,575.2600111961365,0.04940374702889699,8415.459
