Latitude,Longitude,Sample Date,nir,green,swir16,swir22
-25.127778,27.628889,09-09-2014,15491.5,10654.0,18664.5,16280.5
-25.20639,27.558,09-09-2014,14133.5,10625.0,14960.0,13127.0
-24.39619444,27.08983333,09-09-2014,12754.0,9628.5,13080.5,11000.0
-24.69514,27.40906,09-09-2014,13467.0,10194.5,13118.5,11372.5
-30.733889,29.828333,09-09-2014,13883.5,10248.0,16347.0,13436.0
-29.380556,30.2775,09-09-2014,11917.0,9504.5,14693.5,13071.5
-28.141944,26.417778,09-09-2014,13929.0,10402.5,17508.0,15235.5
-28.1175,26.719444,09-09-2014,13742.0,10401.0,15597.5,13065.5
-27.398611,26.614722,09-09-2014,13781.0,9856.0,14679.5,12585.0
-28.69485,28.23487,09-09-2014,13150.0,9705.5,13729.0,12086.5
-29.615556,27.065278,09-09-2014,15090.0,10828.0,15287.5,13561.0
-28.883333,27.89,09-09-2014,14363.5,10106.0,14257.0,12536.5
-31.554722,29.245556,09-09-2014,15070.0,9530.5,14217.0,11686.5
-27.4,26.624722,09-09-2014,13093.0,10043.0,15435.5,13453.0
-29.161667,23.696389,10-09-2014,7970.0,10711.0,7679.0,7629.0
-27.01011111,26.69808333,10-09-2014,10779.5,9193.5,11761.5,10685.5
-26.648056,27.089444,10-09-2014,14584.0,10472.0,18309.0,14980.5
-26.970278,27.211111,10-09-2014,8026.5,8232.0,7795.5,7687.0
-26.880278,26.965,10-09-2014,13914.0,10482.5,17669.0,15229.5
-26.98472222,26.63227778,10-09-2014,14830.0,10608.5,16595.5,14465.0
-27.671111,27.236944,10-09-2014,13437.5,10379.5,14378.0,13143.0
-30.160091,27.40124,10-09-2014,14741.5,11080.0,16797.0,14628.5
-30.336111,27.359444,10-09-2014,8077.5,9097.5,8043.5,7915.5
-28.460833,21.248889,10-09-2014,13761.0,9820.5,11886.5,10104.0
-30.568333,29.422778,10-09-2014,,,,
-30.570833,29.150556,10-09-2014,14059.5,10377.5,16242.5,13629.0
-30.830556,26.921389,11-09-2014,11860.5,9642.0,12374.5,10911.5
-30.13573889,30.67422222,11-09-2014,12110.0,9938.5,11931.0,10379.5
-27.38972222,26.46388889,11-09-2014,9097.5,9388.5,8733.0,8489.5
-27.398611,26.614722,11-09-2014,13781.0,9856.0,14679.5,12585.0
-28.376944,24.303056,11-09-2014,13072.5,10570.5,15684.5,13778.0
-31.000833,26.353056,11-09-2014,12545.0,10237.0,12564.0,11654.0
-30.679722,26.7125,11-09-2014,12066.0,10202.0,11538.0,10258.5
-30.534167,24.961944,11-09-2014,12742.0,10311.0,14887.0,13916.5
-30.77586667,29.03221667,11-09-2014,14682.0,10295.5,17760.5,14526.0
-27.902778,24.615556,12-09-2014,15039.0,11072.0,18411.0,16192.5
-29.803611,30.516111,12-09-2014,13412.5,9438.5,12606.0,10807.5
-24.679167,30.8025,15-09-2014,12233.5,9662.5,14579.5,13808.0
-25.99136,27.84208,15-09-2014,15161.0,10347.0,16923.0,13909.0
-25.513889,31.224444,15-09-2014,13300.5,9264.5,13277.0,11481.0
-26.73806,27.59194,15-09-2014,9686.5,9341.5,8577.5,8293.0
-26.45,28.085833,15-09-2014,14441.5,10417.5,17657.0,15184.5
-29.042222,24.6,15-09-2014,9508.5,9031.5,9125.0,8794.5
-29.028629,24.638389,15-09-2014,13679.5,9829.0,14014.5,12206.5
-22.225556,29.990556,16-09-2014,8167.0,8878.5,7842.0,7794.0
-25.436111,31.982222,16-09-2014,13373.0,10366.0,15080.0,13747.0
-29.140556,31.391944,16-09-2014,14016.0,10277.5,12538.0,10880.0
-24.183889,30.823889,16-09-2014,14017.0,9914.0,13968.0,12118.5
-25.73411,27.21422,16-09-2014,13648.5,10083.0,16245.5,13653.5
-23.838611,31.640833,16-09-2014,11196.5,9112.5,10463.5,9478.5
-24.058889,31.237222,16-09-2014,14923.5,10375.0,17037.5,14352.5
-26.03611,30.99778,16-09-2014,13640.5,9775.0,14389.5,12277.0
-25.681111,31.783333,16-09-2014,12795.5,9747.0,11778.5,10590.5
-25.362222,31.956667,16-09-2014,15271.0,10558.5,18565.0,16202.5
-27.169444,29.233889,16-09-2014,15177.0,11264.0,19175.0,15735.0
-26.861111,28.884722,16-09-2014,16014.0,11579.0,19303.5,16021.5
-27.802778,28.768333,16-09-2014,13123.0,10742.0,15095.0,12556.5
-33.501667,21.624167,16-09-2014,12864.0,9956.5,11776.0,9998.0
-25.45963889,28.26430556,16-09-2014,15224.0,10332.5,15978.0,13123.5
-25.81048333,27.90955222,17-09-2014,13689.5,10026.5,15980.5,13019.0
-24.282222,28.090278,17-09-2014,14527.5,9904.5,16178.0,12989.0
-23.23572222,27.717,17-09-2014,10837.0,9905.5,11211.0,9875.0
-24.670833,28.560833,17-09-2014,15028.5,10329.5,18256.5,15546.5
-22.91028,29.61111,17-09-2014,14670.0,9677.5,12942.0,11270.5
-24.768889,31.39,17-09-2014,19021.5,12550.0,20974.5,18318.5
-28.801278,31.955389,17-09-2014,,,,
-28.404444,30.013056,17-09-2014,13795.5,10449.5,16923.0,15611.5
-27.00222,28.76528,17-09-2014,13988.0,10446.0,15912.0,13904.5
-27.02314,28.59389,17-09-2014,10958.5,9722.5,11735.5,10381.5
-27.273889,28.49,17-09-2014,10977.5,9569.5,10054.5,9061.0
-27.4275,28.525833,17-09-2014,18960.5,10188.5,16468.5,13536.5
-27.3,28.586944,17-09-2014,16007.0,11257.5,18085.0,14658.0
-27.935,26.126667,17-09-2014,15000.5,11225.0,18343.0,15635.0
-28.768056,20.720556,17-09-2014,13644.0,10022.5,13069.5,11021.0
-28.058889,30.373611,17-09-2014,13254.5,9875.0,14555.0,12189.5
-23.763056,27.908611,18-09-2014,13106.5,9285.0,14234.0,11940.0
-24.99328,30.81444,18-09-2014,,,,
-28.747778,31.745833,18-09-2014,14473.0,10521.0,16645.0,14458.0
-27.937778,31.209444,18-09-2014,12861.0,9579.5,14621.5,12801.0
-27.5275,30.858056,18-09-2014,11502.0,9654.5,13753.0,13902.0
-26.619444,27.980833,18-09-2014,14544.0,10407.5,16772.0,14529.5
-29.744167,29.905833,19-09-2014,13675.0,10164.0,15713.5,13666.5
-31.394444,20.947222,22-09-2014,13926.5,10564.5,16440.0,15256.0
-33.818056,19.694722,22-09-2014,13736.5,9010.5,11728.5,9857.0
-32.502778,19.535833,22-09-2014,16475.0,11980.5,18557.0,15353.5
-27.01011111,26.69808333,23-09-2014,11858.0,9797.5,12246.0,10939.0
-31.860278,18.6875,23-09-2014,5387.5,4679.0,4957.0,4459.5
-25.127778,27.628889,23-09-2014,15572.5,10760.5,18890.0,16589.5
-25.20639,27.558,23-09-2014,,,,
-24.69514,27.40906,23-09-2014,13624.0,10097.5,12382.5,10696.0
-25.73411,27.21422,23-09-2014,13648.5,10083.0,16245.5,13653.5
-26.970278,27.211111,23-09-2014,9001.5,9138.5,8295.5,8001.5
-26.880278,26.965,23-09-2014,14584.0,10915.0,17897.5,15229.5
-26.98472222,26.63227778,23-09-2014,14979.5,11157.0,16900.5,14711.0
-27.398611,26.614722,23-09-2014,14867.0,10186.5,14790.0,12346.5
-27.671111,27.236944,23-09-2014,14174.0,10704.0,14988.5,13541.5
-34.075556,20.145556,23-09-2014,16222.5,10003.0,16031.0,13051.5
-31.5653,18.3306,23-09-2014,13964.0,10467.0,16502.0,13853.0
-28.338333,31.373611,23-09-2014,13066.0,10734.0,14544.5,13070.0
-27.495556,26.074722,23-09-2014,15394.0,11226.5,19823.5,16439.0
-27.4,26.624722,23-09-2014,14250.0,10337.5,15944.5,13345.0
-29.641944,30.6875,24-09-2014,12341.0,9825.5,13857.0,11882.0
-29.161667,30.629722,24-09-2014,12893.0,9876.5,15093.0,13555.5
-27.00222,28.76528,24-09-2014,13988.0,10446.0,15912.0,13904.5
-26.619444,27.980833,24-09-2014,14544.0,10407.5,16772.0,14529.5
-26.45,28.085833,24-09-2014,14441.5,10417.5,17657.0,15184.5
-33.38056,19.30167,24-09-2014,15286.5,9876.0,14400.0,11986.0
-23.281,30.54305556,25-09-2014,14763.0,10930.0,18102.5,14911.5
-26.861111,28.884722,25-09-2014,16014.0,11579.0,19303.5,16021.5
-28.376944,24.303056,25-09-2014,13072.5,10570.5,15684.5,13778.0
-32.94583,18.33667,25-09-2014,16951.5,8838.0,11240.5,9130.5
-26.648056,27.089444,26-09-2014,15596.5,11191.0,18674.0,15021.0
-27.573056,24.746389,26-09-2014,13430.0,10166.5,16336.0,14455.5
-27.902778,24.615556,26-09-2014,15039.0,11072.0,18411.0,16192.5
-28.96362,19.15486,26-09-2014,9801.5,9961.5,9245.5,8826.5
-25.99136,27.84208,29-09-2014,15647.0,9808.0,15994.5,13181.0
-27.01011111,26.69808333,30-09-2014,12402.0,9343.5,11943.5,10565.0
-34.065833,20.404167,30-09-2014,12452.0,8257.0,9516.0,8419.0
-30.398056,30.601944,30-09-2014,14959.0,10016.0,14238.5,12134.0
-26.648056,27.089444,30-09-2014,15911.0,10758.0,18881.5,15251.0
-26.970278,27.211111,30-09-2014,8114.0,8405.0,7965.0,7828.0
-26.880278,26.965,30-09-2014,14898.5,10722.0,18364.5,15555.0
-26.73806,27.59194,30-09-2014,9710.5,9163.0,8809.0,8383.5
-26.45,28.085833,30-09-2014,14441.5,10417.5,17657.0,15184.5
-26.98472222,26.63227778,30-09-2014,15728.5,10821.5,16601.0,14290.5
-27.935,26.126667,30-09-2014,15459.5,11171.5,18648.0,15681.0
-28.141944,26.417778,30-09-2014,14936.0,10926.5,18487.5,15940.0
-33.31388889,19.07472222,30-09-2014,12965.5,8996.0,12092.5,10329.0
-33.7075,18.97444444,30-09-2014,13742.0,9364.0,11997.5,10101.5
-25.45963889,28.26430556,30-09-2014,15224.0,10332.5,15978.0,13123.5
-25.81048333,27.90955222,01-10-2014,13969.0,9785.0,15634.0,12864.5
-27.169444,29.233889,01-10-2014,16765.0,11173.5,20302.5,16331.5
-26.861111,28.884722,01-10-2014,17028.0,11562.0,20104.5,16647.0
-34.405833,19.600556,01-10-2014,19002.5,9353.0,13580.0,10717.0
-33.13083,18.86278,01-10-2014,14364.5,9956.0,11367.5,10115.0
-25.73411,27.21422,02-10-2014,14255.0,10225.0,16763.0,13948.5
-27.00222,28.76528,02-10-2014,13988.0,10446.0,15912.0,13904.5
-26.619444,27.980833,02-10-2014,14544.0,10407.5,16772.0,14529.5
-26.98472222,26.63227778,02-10-2014,15728.5,10821.5,16601.0,14290.5
-34.329722,18.990278,02-10-2014,13686.5,9299.5,12616.0,10569.0
-33.897778,20.012778,02-10-2014,12895.0,8658.0,10383.0,8906.0
-29.744167,29.905833,03-10-2014,12901.0,9974.0,15325.0,13208.0
-31.031389,28.883333,03-10-2014,10785.0,10015.0,10805.0,9579.5
-30.86013889,29.07125,03-10-2014,12845.5,10398.5,14700.0,12809.5
-30.77586667,29.03221667,03-10-2014,14130.0,10522.0,17121.0,14047.5
-25.49037,30.6986,06-10-2014,13484.5,9200.0,12933.5,11258.0
-29.160278,26.573333,06-10-2014,13614.0,10750.5,15327.0,13504.5
-30.568333,29.422778,06-10-2014,13041.5,9514.0,14133.0,13131.5
-30.570833,29.150556,06-10-2014,13266.0,10330.5,15082.5,12863.0
-25.447222,30.711667,06-10-2014,13680.5,9690.5,14220.0,12299.0
-28.7115,24.07288889,07-10-2014,14017.0,10364.5,13536.0,11791.0
-25.127778,27.628889,07-10-2014,15880.5,10691.5,19108.5,16787.0
-24.69514,27.40906,07-10-2014,14332.0,10099.5,12953.0,11071.5
-22.769722,30.886944,07-10-2014,15823.0,9947.0,17272.0,14280.0
-31.396,29.2651,07-10-2014,9963.0,10002.5,9942.0,9451.0
-34.031944,22.053333,07-10-2014,12206.0,8316.0,11264.0,9719.0
-34.039722,22.133333,07-10-2014,18947.5,9580.5,14939.0,11453.0
-25.20639,27.558,08-10-2014,15569.0,10478.0,15237.0,12522.0
-25.73411,27.21422,08-10-2014,14255.0,10225.0,16763.0,13948.5
-23.281,30.54305556,08-10-2014,13894.0,9983.0,14882.0,13047.5
-26.905,32.324722,08-10-2014,17607.5,8646.0,11680.0,9286.5
-29.380556,30.2775,08-10-2014,12370.5,9715.5,14832.0,13377.0
-26.970278,27.211111,08-10-2014,8114.0,8405.0,7965.0,7828.0
-28.116667,26.725278,08-10-2014,15418.0,10521.0,16257.0,13484.0
-31.104278,29.399722,08-10-2014,11985.0,9421.0,12486.5,10680.5
-34.02861,22.22222,08-10-2014,15247.5,8559.5,11896.0,9640.0
-27.01011111,26.69808333,09-10-2014,12402.0,9343.5,11943.5,10565.0
-25.127778,27.628889,09-10-2014,15880.5,10691.5,19108.5,16787.0
-23.658056,31.05,09-10-2014,14871.0,9980.5,17245.0,14674.0
-26.861111,28.884722,09-10-2014,17028.0,11562.0,20104.5,16647.0
-26.45,28.085833,09-10-2014,15095.0,10736.0,18028.0,15207.0
-26.98472222,26.63227778,09-10-2014,15728.5,10821.5,16601.0,14290.5
-27.671111,27.236944,09-10-2014,14237.5,9991.0,14181.0,12916.0
-28.376944,24.303056,09-10-2014,14277.0,10806.0,16422.5,14297.0
-31.554722,29.245556,09-10-2014,15048.0,9442.0,14210.5,11579.0
-34.005833,22.351111,09-10-2014,15692.5,9142.0,13727.0,10766.0
-27.495556,26.074722,09-10-2014,16032.0,11401.0,20464.0,16776.5
-26.648056,27.089444,10-10-2014,15900.0,10746.0,18839.5,15240.0
-26.880278,26.965,10-10-2014,14871.0,10764.0,18379.0,15569.0
-27.573056,24.746389,10-10-2014,14991.5,10485.5,16027.5,14040.0
-27.902778,24.615556,10-10-2014,16244.5,11537.0,19459.0,16977.0
-31.031389,28.883333,16-02-2011,13091.0,10550.0,11850.5,10085.0
-25.99136,27.84208,13-10-2014,18318.0,14430.0,17446.5,14794.0
-26.510278,28.351389,13-10-2014,13875.0,10635.0,16639.0,15192.0
-26.73806,27.59194,13-10-2014,,,,
-26.45,28.085833,13-10-2014,15095.0,10736.0,18028.0,15207.0
-27.671111,27.236944,13-10-2014,14671.0,10840.0,15238.5,13428.0
-29.160278,26.573333,13-10-2014,13614.0,10750.5,15327.0,13504.5
-29.042222,24.6,13-10-2014,9578.5,8697.5,8446.5,8057.5
-29.028629,24.638389,13-10-2014,15368.5,9599.0,13813.0,12012.0
-27.01011111,26.69808333,14-10-2014,12080.5,9577.5,11084.5,9864.5
-29.140556,31.391944,14-10-2014,,,,
-25.73411,27.21422,14-10-2014,13915.5,10296.0,16937.0,14075.0
-27.169444,29.233889,14-10-2014,16765.0,11173.5,20302.5,16331.5
-26.861111,28.884722,14-10-2014,17028.0,11562.0,20104.5,16647.0
-27.802778,28.768333,14-10-2014,12868.0,10209.5,15118.0,12537.5
-26.98472222,26.63227778,14-10-2014,16045.5,11141.0,17516.0,14629.0
-28.1175,26.719444,14-10-2014,17270.0,12777.0,18127.5,15364.0
-28.116667,26.725278,14-10-2014,,,,
-27.398611,26.614722,14-10-2014,15611.0,10241.5,14717.5,11945.0
-28.69485,28.23487,14-10-2014,14630.5,10002.0,14045.0,11940.0
-29.615556,27.065278,14-10-2014,15681.5,10694.0,14145.0,12218.0
-28.883333,27.89,14-10-2014,15672.5,10397.0,14129.5,11895.0
-27.4,26.624722,14-10-2014,15805.0,10544.0,15576.0,13451.5
-25.81048333,27.90955222,15-10-2014,13749.0,10066.0,15858.5,12986.0
-28.747778,31.745833,15-10-2014,,,,
-28.404444,30.013056,15-10-2014,14398.5,10222.0,17848.0,16397.0
-27.00222,28.76528,15-10-2014,13631.0,10618.5,14162.0,12211.0
-27.02314,28.59389,15-10-2014,11936.5,10187.5,11916.5,10637.5
-26.648056,27.089444,15-10-2014,16024.0,11071.5,19305.5,15611.0
-26.970278,27.211111,15-10-2014,,,,
-26.880278,26.965,15-10-2014,14462.5,10824.0,18275.0,15603.0
-27.273889,28.49,15-10-2014,12894.5,9611.5,10736.5,9182.5
-27.4275,28.525833,15-10-2014,,,,
-27.3,28.586944,15-10-2014,15981.0,11023.0,17920.0,14292.0
-27.935,26.126667,15-10-2014,,,,
-28.141944,26.417778,15-10-2014,19606.5,15456.5,19887.5,17593.5
-27.671111,27.236944,15-10-2014,14671.0,10840.0,15238.5,13428.0
-30.160091,27.40124,15-10-2014,13985.0,10384.5,15889.5,13998.5
-30.336111,27.359444,15-10-2014,12376.0,9753.0,7817.5,7773.5
-28.768056,20.720556,15-10-2014,12724.5,9784.5,12481.5,10358.0
-34.092222,21.295278,15-10-2014,18427.5,9835.0,16300.0,12876.0
-28.058889,30.373611,15-10-2014,12780.5,9626.0,14110.5,11923.0
-30.830556,26.921389,16-10-2014,11475.0,8909.0,11142.5,10080.0
-25.49037,30.6986,16-10-2014,13465.5,9308.0,12995.5,11300.0
-27.937778,31.209444,16-10-2014,12874.0,10104.0,14921.0,12926.5
-27.5275,30.858056,16-10-2014,11766.5,10086.0,14218.0,14189.0
-29.744167,29.905833,16-10-2014,13728.0,10120.5,15709.5,13507.5
-26.619444,27.980833,16-10-2014,15106.5,10590.0,17388.0,15219.5
-27.38972222,26.46388889,16-10-2014,,,,
-27.398611,26.614722,16-10-2014,15611.0,10241.5,14717.5,11945.0
-31.000833,26.353056,16-10-2014,12260.0,9693.0,13736.0,12086.0
-30.679722,26.7125,16-10-2014,12576.5,10521.5,11619.5,10605.0
-27.4,26.624722,16-10-2014,15805.0,10544.0,15576.0,13451.5
-24.99328,30.81444,20-10-2014,13697.0,9246.5,13652.5,11918.0
-33.818056,19.694722,20-10-2014,14199.5,8869.5,12116.5,10441.0
-32.502778,19.535833,20-10-2014,16920.0,11905.0,18376.5,16682.5
-25.127778,27.628889,21-10-2014,15980.5,10711.5,19229.0,16956.5
-25.20639,27.558,21-10-2014,16342.5,10478.5,15052.0,12515.5
-24.69514,27.40906,21-10-2014,14100.0,9877.5,12832.5,11080.0
-26.006389,29.253889,21-10-2014,,,,
-25.513889,31.224444,21-10-2014,13825.5,9362.0,13747.0,11871.0
-25.398889,31.610556,21-10-2014,15118.0,10707.0,17376.5,15615.0
-26.970278,27.211111,21-10-2014,8287.5,8535.0,8040.5,7868.0
-26.45,28.085833,21-10-2014,15095.0,10736.0,18028.0,15207.0
-34.075556,20.145556,21-10-2014,15119.0,10588.0,17116.0,13936.5
-32.595833,19.009444,21-10-2014,14471.5,9045.0,11928.0,10186.5
-28.338333,31.373611,21-10-2014,13066.0,10734.0,14544.5,13070.0
-28.068333,31.55,21-10-2014,13552.0,10515.0,16683.0,14605.0
-27.01011111,26.69808333,22-10-2014,13307.5,9326.5,12057.0,10447.5
-29.641944,30.6875,22-10-2014,12341.0,9825.5,13857.0,11882.0
-24.39619444,27.08983333,22-10-2014,13568.5,9741.0,13219.0,11126.0
-28.44555556,32.325,16-12-2014,15631.0,10293.0,15079.0,12620.0
-26.861111,28.884722,22-10-2014,14871.0,10715.0,17921.0,15051.5
-26.648056,27.089444,22-10-2014,16573.5,10712.0,18646.0,15030.5
-26.880278,26.965,22-10-2014,15110.5,10790.0,18584.0,15809.0
-26.98472222,26.63227778,22-10-2014,17237.0,11029.5,18141.5,15197.5
-34.250556,20.9925,22-10-2014,13167.0,8894.5,12842.0,10641.0
-25.57877778,29.12747222,22-10-2014,,,,
-25.436111,31.982222,23-10-2014,13801.0,10445.0,15409.5,14010.0
-25.681111,31.783333,23-10-2014,13010.5,9879.0,11956.5,10444.5
-25.362222,31.956667,23-10-2014,15405.0,10495.5,18846.5,16630.0
-28.75,30.442778,23-10-2014,,,,
-29.161667,30.629722,23-10-2014,12893.0,9876.5,15093.0,13555.5
-27.00222,28.76528,23-10-2014,13631.0,10618.5,14162.0,12211.0
-26.619444,27.980833,23-10-2014,15106.5,10590.0,17388.0,15219.5
-27.573056,24.746389,23-10-2014,15866.0,11496.0,18321.0,16778.5
-32.94583,18.33667,23-10-2014,15562.0,9275.0,11663.0,9062.0
-28.308889,31.9025,23-10-2014,,,,
-23.838611,31.640833,24-10-2014,11719.0,10197.0,11442.0,10153.0
-24.95861111,29.39527778,24-10-2014,14979.0,10224.5,17568.5,14413.5
-27.902778,24.615556,24-10-2014,15439.0,11260.0,20906.5,19050.0
-29.161667,23.696389,27-10-2014,7738.5,9900.5,7710.0,7660.5
-25.99136,27.84208,27-10-2014,15611.5,10319.0,16100.0,13374.0
-31.554722,29.245556,27-10-2014,18506.5,9304.5,13435.0,10261.5
-28.7115,24.07288889,28-10-2014,15043.0,11164.5,15068.5,13102.0
-34.065833,20.404167,28-10-2014,12452.0,8257.0,9516.0,8419.0
-22.91028,29.61111,28-10-2014,14861.0,9960.5,13778.5,11726.5
-26.970278,27.211111,28-10-2014,8770.5,8734.0,8029.0,7889.0
-26.880278,26.965,28-10-2014,14837.5,10885.0,18798.0,16049.0
-27.802778,28.768333,28-10-2014,12535.5,10114.0,14015.0,11770.0
-27.671111,27.236944,28-10-2014,14400.5,10554.0,14804.0,12970.0
-29.1825,23.575556,28-10-2014,,,,
-30.568333,29.422778,28-10-2014,13041.5,9514.0,14133.0,13131.5
-30.570833,29.150556,28-10-2014,13266.0,10330.5,15082.5,12863.0
-31.104278,29.399722,28-10-2014,14375.0,9744.5,11458.0,9682.0
-33.501667,21.624167,28-10-2014,14741.0,9188.0,11705.5,9523.5
-27.01011111,26.69808333,29-10-2014,12455.5,9965.5,11161.5,9831.0
-25.81048333,27.90955222,29-10-2014,,,,
-22.935,28.004167,29-10-2014,15078.0,10776.0,16361.5,13709.5
-24.282222,28.090278,29-10-2014,,,,
-24.670833,28.560833,29-10-2014,16524.5,10678.0,18903.5,16289.0
-25.73411,27.21422,29-10-2014,14717.0,10701.0,17652.5,14660.0
-26.905,32.324722,29-10-2014,17607.5,8646.0,11680.0,9286.5
-28.735556,29.820556,29-10-2014,15336.5,9621.0,12694.5,10742.5
-26.861111,28.884722,29-10-2014,15480.0,10743.5,18271.5,15205.5
-26.648056,27.089444,29-10-2014,15676.0,10722.0,19146.5,15643.5
-27.273889,28.49,29-10-2014,13209.5,9557.0,10858.5,9260.5
-27.3,28.586944,29-10-2014,16230.5,10775.0,17776.0,14175.0
-26.98472222,26.63227778,29-10-2014,16183.0,11241.0,17949.0,15167.0
-28.768056,20.720556,29-10-2014,13369.0,10240.0,13158.5,10514.0
-31.031389,28.883333,29-10-2014,11178.5,11135.0,11354.5,10485.0
-30.86013889,29.07125,29-10-2014,12845.5,10398.5,14700.0,12809.5
-30.77586667,29.03221667,29-10-2014,14130.0,10522.0,17121.0,14047.5
-34.405833,19.600556,29-10-2014,17831.5,9612.0,15250.5,11609.0
-33.13083,18.86278,29-10-2014,16186.0,10556.0,15703.0,12956.0
-33.7075,18.97444444,29-10-2014,14639.0,9657.0,12767.0,10762.0
-27.363611,31.783333,30-10-2014,17303.5,9085.5,13238.5,10002.0
-27.602222,29.942778,30-10-2014,15196.0,9808.5,15727.0,13152.5
-27.00222,28.76528,30-10-2014,14782.0,10645.0,16127.0,13654.0
-26.619444,27.980833,30-10-2014,15852.5,10399.5,16870.0,14380.5
-26.73806,27.59194,30-10-2014,10368.0,9810.5,8917.5,8492.5
-34.329722,18.990278,30-10-2014,14248.0,9491.5,13364.5,11310.0
-33.31388889,19.07472222,30-10-2014,13310.5,9437.0,13057.0,11066.0
-33.897778,20.012778,30-10-2014,13443.0,8694.0,10926.0,9124.0
-29.744167,29.905833,31-10-2014,23965.0,21346.5,23104.0,20771.5
-28.404444,30.013056,02-11-2014,14954.5,10377.5,17596.5,15824.0
-29.744167,29.905833,03-11-2014,23965.0,21346.5,23104.0,20771.5
-26.73806,27.59194,03-11-2014,9680.0,8966.5,8684.0,8315.5
-26.45,28.085833,03-11-2014,15485.0,10369.0,17824.0,14875.5
-27.671111,27.236944,03-11-2014,15258.5,10282.5,15341.5,13159.0
-30.733889,29.828333,04-11-2014,,,,
-29.380556,30.2775,04-11-2014,17204.5,9165.0,13584.5,10715.5
-27.169444,29.233889,04-11-2014,16520.5,10410.5,18404.5,14617.0
-26.861111,28.884722,04-11-2014,15468.0,10761.0,18244.5,15153.0
-26.98472222,26.63227778,04-11-2014,15950.5,10475.0,17501.0,14976.0
-28.141944,26.417778,04-11-2014,15347.5,10608.5,18169.5,15777.0
-27.398611,26.614722,04-11-2014,15705.0,9461.0,14034.5,11532.0
-29.160278,26.573333,04-11-2014,14302.0,10811.5,15070.5,13411.5
-28.69485,28.23487,04-11-2014,15313.5,9466.5,13724.5,11678.0
-28.883333,27.89,04-11-2014,16042.5,9949.5,15199.5,12452.0
-34.039722,22.133333,04-11-2014,19604.0,9423.0,14187.0,11015.5
-27.4,26.624722,04-11-2014,15649.5,9833.5,14413.5,11877.0
-27.01011111,26.69808333,05-11-2014,13069.0,9304.5,11672.0,10127.5
-25.73411,27.21422,05-11-2014,14874.5,10250.0,17210.5,14236.0
-30.398056,30.601944,05-11-2014,14959.0,10016.0,14238.5,12134.0
-27.00222,28.76528,05-11-2014,14782.0,10645.0,16127.0,13654.0
-27.02314,28.59389,05-11-2014,12919.0,10112.0,12243.0,10719.5
-26.648056,27.089444,05-11-2014,16851.0,10498.5,18025.5,14697.5
-26.970278,27.211111,05-11-2014,8354.5,8388.0,8076.0,7892.5
-26.880278,26.965,05-11-2014,13992.5,10431.0,18263.5,15868.0
-27.273889,28.49,05-11-2014,13209.5,9557.0,10858.5,9260.5
-27.4275,28.525833,05-11-2014,19902.0,8757.5,11199.5,9056.5
-27.3,28.586944,05-11-2014,16230.5,10775.0,17776.0,14175.0
-28.116667,26.725278,05-11-2014,15088.0,9923.0,14964.5,12650.0
-30.160091,27.40124,05-11-2014,14024.5,10217.0,14573.5,12789.5
-30.336111,27.359444,05-11-2014,10304.0,9206.0,7929.0,7833.0
-29.615556,27.065278,05-11-2014,16260.5,10596.0,10964.5,9626.5
-34.02861,22.22222,05-11-2014,16152.5,8996.0,12720.5,10000.0
-30.830556,26.921389,06-11-2014,11817.5,9551.0,11568.5,10178.5
-26.619444,27.980833,06-11-2014,15902.5,10438.0,16890.0,14445.0
-28.376944,24.303056,06-11-2014,13853.0,11059.5,16609.0,14729.5
-31.000833,26.353056,06-11-2014,11992.0,9493.0,13746.0,12651.0
-30.679722,26.7125,06-11-2014,12678.0,9652.0,8502.5,8153.5
-23.838611,31.640833,07-11-2014,12132.0,9745.0,11271.5,10310.0
-27.902778,24.615556,07-11-2014,14784.5,10871.0,16653.5,14486.0
-29.658056,25.973333,07-11-2014,13829.5,9850.5,14580.0,12351.0
-25.99136,27.84208,10-11-2014,15629.5,9478.5,14633.5,11998.5
-28.1175,26.719444,10-11-2014,14292.5,10241.0,15373.0,13030.0
-27.671111,27.236944,10-11-2014,15162.5,10180.0,14273.0,12632.0
-29.140556,31.391944,11-11-2014,13944.5,10005.0,11251.0,9701.5
-24.183889,30.823889,11-11-2014,15060.0,10443.5,14340.5,12273.0
-25.73411,27.21422,11-11-2014,14874.5,10250.0,17210.5,14236.0
-28.801278,31.955389,11-11-2014,,,,
-26.73806,27.59194,11-11-2014,10208.5,9555.5,8987.5,8631.0
-26.45,28.085833,11-11-2014,15485.0,10369.0,17824.0,14875.5
-26.98472222,26.63227778,11-11-2014,15950.5,10475.0,17501.0,14976.0
-27.935,26.126667,11-11-2014,14703.5,10991.0,18198.5,15800.0
-28.141944,26.417778,11-11-2014,15364.5,10596.0,18187.5,15836.5
-27.398611,26.614722,11-11-2014,15705.0,9461.0,14034.5,11532.0
-34.092222,21.295278,11-11-2014,20070.0,10054.5,16292.5,12919.5
-25.45963889,28.26430556,11-11-2014,16507.0,10311.5,16095.0,13255.5
-27.4,26.624722,11-11-2014,15649.5,9833.5,14413.5,11877.0
-27.01011111,26.69808333,12-11-2014,13069.0,9304.5,11672.0,10127.5
-25.81048333,27.90955222,12-11-2014,13727.5,9757.5,15016.5,12635.5
