Latitude,Longitude,Sample Date,distance_to_dam_km,dam_count_within_5km,dam_area_sum_within_5km,dam_count_within_10km,dam_area_sum_within_10km,dam_count_within_25km,dam_area_sum_within_25km,sample_elevation,position_relative_to_dam,TYPE,AREA,PERIMETER,AREA_KM2,Shape_Length,Shape_Area,area_perimeter_ratio,compactness,log1p_area,log1p_perimeter,shape_factor,season,evap_proxy
-33.501667,21.624167,21-09-2015,7.722503648,0,0,1,3.93E-05,2,0.000644732,242,downstream,RESERVOIR,3.93E-05,0.067485943,3.93E-11,0.067485941,3.93E-05,0.000581658,0.108308846,3.93E-05,0.065306296,10.77142019,4,3.93E-11
-28.338333,31.373611,21-09-2015,48.20785059,0,0,0,0,0,0,444,upstream,RESERVOIR,0.001005723,0.445136398,1.01E-09,0.445136414,0.001005723,0.002259359,0.06378256,0.001005217,0.368203721,14.03634252,4,1.01E-09
-28.068333,31.55,21-09-2015,59.78328347,0,0,0,0,0,0,249,upstream,RESERVOIR,0.000326373,0.325603396,3.26E-10,0.325603391,0.000326373,0.001002364,0.038685334,0.00032632,0.281867745,18.02319389,4,3.26E-10
-28.308889,31.9025,21-09-2015,33.34697958,0,0,0,0,0,0,66,downstream,RESERVOIR,0.000326373,0.325603396,3.26E-10,0.325603391,0.000326373,0.001002364,0.038685334,0.00032632,0.281867745,18.02319389,4,3.26E-10
-25.127778,27.628889,22-09-2015,19.69636163,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26E-09,0.359773612,0.001261172,0.00350546,0.122440633,0.001260377,0.307318224,10.13076284,4,1.26E-09
-25.20639,27.558,22-09-2015,14.61042115,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.72E-06,0.005231775,1.72E-12,0.005231775,1.72E-06,0.00032842,0.788841635,1.72E-06,0.005218137,3.991259999,4,1.72E-12
-24.69514,27.40906,22-09-2015,37.0174051,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,4,1.15E-10
-27.169444,29.233889,22-09-2015,28.32631173,0,0,0,0,0,0,1524,downstream,RESERVOIR,0.003271789,1.25019944,3.27E-09,1.250199378,0.003271789,0.002617014,0.026304898,0.003266449,0.811018825,21.85680202,4,3.27E-09
-29.161667,23.696389,23-09-2015,21.98082863,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-28.7115,24.07288889,23-09-2015,41.01771649,0,0,0,0,0,0,1003,upstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-27.02314,28.59389,23-09-2015,25.72234335,0,0,0,0,0,0,1491,upstream,ISLAND,9.70E-06,0.012686925,9.70E-12,0.012686924,9.70E-06,0.000764672,0.757405792,9.70E-06,0.01260712,4.073245825,4,9.70E-12
-27.4275,28.525833,23-09-2015,42.98143424,0,0,0,0,0,0,1514,upstream,ISLAND,2.10E-06,0.005513821,2.10E-12,0.005513821,2.10E-06,0.000381662,0.869834458,2.10E-06,0.005498676,3.800901614,4,2.10E-12
-27.3,28.586944,23-09-2015,35.62793408,0,0,0,0,0,0,1506,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,4,2.34E-13
-27.398611,26.614722,23-09-2015,66.23574695,0,0,0,0,0,0,1261,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,4,2.82E-12
-27.4,26.624722,23-09-2015,66.49303645,0,0,0,0,0,0,1260,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-27.602222,29.942778,24-09-2015,15.87700425,0,0,0,0,2,0.001113504,1217,upstream,RESERVOIR,2.53E-05,0.043123294,2.53E-11,0.043123292,2.53E-05,0.000586735,0.170977865,2.53E-05,0.042219378,8.573042717,4,2.53E-11
-28.75,30.442778,24-09-2015,48.64308788,0,0,0,0,0,0,554,downstream,RESERVOIR,0.000202594,0.115789346,2.03E-10,0.11578935,0.000202594,0.001749681,0.189889172,0.000202574,0.109562092,8.134948937,4,2.03E-10
-29.161667,30.629722,24-09-2015,32.63701458,0,0,0,0,0,0,963,downstream,RESERVOIR,0.000202594,0.115789346,2.03E-10,0.11578935,0.000202594,0.001749681,0.189889172,0.000202574,0.109562092,8.134948937,4,2.03E-10
-29.744167,29.905833,25-09-2015,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,4,4.01E-11
-27.902778,24.615556,25-09-2015,22.06899127,0,0,0,0,1,0.003173028,1055,upstream,RESERVOIR,0.003173028,0.499237835,3.17E-09,0.499237848,0.003173028,0.006355744,0.159981138,0.003168005,0.404956878,8.862791663,4,3.17E-09
-25.99136,27.84208,28-09-2015,27.23497808,0,0,0,0,0,0,1365,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,4,1.56E-09
-26.45,28.085833,28-09-2015,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,4,8.53E-12
-34.065833,20.404167,29-09-2015,13.98645665,0,0,0,0,2,0.000198879,63,downstream,RESERVOIR,0.0001249,0.110822752,1.25E-10,0.110822752,0.0001249,0.001127027,0.127795367,0.000124892,0.105100959,9.916247946,4,1.25E-10
-24.99328,30.81444,29-09-2015,19.25254754,0,0,0,0,1,6.69E-05,1247,downstream,RESERVOIR,6.69E-05,0.064720847,6.69E-11,0.064720848,6.69E-05,0.001034368,0.200835649,6.69E-05,0.06271265,7.910146553,4,6.69E-11
-27.363611,31.783333,29-09-2015,14.54939859,0,0,0,0,2,0.011340397,162,upstream,ISLAND,1.15E-06,0.003922143,1.15E-12,0.003922142,1.15E-06,0.00029332,0.939784895,1.15E-06,0.003914471,3.656711534,4,1.15E-12
-26.861111,28.884722,29-09-2015,34.55940764,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27E-10,0.1142021,0.000527069,0.004615234,0.507843073,0.000526931,0.108138543,4.974393826,4,5.27E-10
-26.970278,27.211111,29-09-2015,31.01044938,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08E-05,0.030107243,5.08E-11,0.030107245,5.08E-05,0.001687718,0.704431514,5.08E-05,0.029662919,4.223626866,4,5.08E-11
-26.880278,26.965,29-09-2015,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-27.38972222,26.46388889,29-09-2015,53.66470512,0,0,0,0,0,0,1251,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,4,2.82E-12
-33.31388889,19.07472222,29-09-2015,6.498918065,0,0,1,0.001450249,2,0.001454178,101,upstream,RESERVOIR,0.001450249,0.198673472,1.45E-09,0.198673474,0.001450249,0.007299662,0.461713656,0.001449199,0.181215507,5.216972797,4,1.45E-09
-25.45963889,28.26430556,29-09-2015,7.778292678,0,0,1,3.64E-05,4,0.000557207,1101,upstream,RESERVOIR,3.64E-05,0.055760581,3.64E-11,0.055760581,3.64E-05,0.000653505,0.147275902,3.64E-05,0.054261437,9.2371732,4,3.64E-11
-27.01011111,26.69808333,30-09-2015,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-25.81048333,27.90955222,30-09-2015,8.80606192,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,4,1.56E-09
-29.641944,30.6875,30-09-2015,6.876387364,0,0,1,0.000135,4,0.000863582,261,downstream,RESERVOIR,0.000135,0.089815363,1.35E-10,0.089815365,0.000135,0.001503086,0.210301835,0.000134991,0.086008292,7.730069533,4,1.35E-10
-24.768889,31.39,30-09-2015,33.36362758,0,0,0,0,0,0,366,downstream,RESERVOIR,3.16E-05,0.066397376,3.16E-11,0.066397377,3.16E-05,0.000476089,0.090104641,3.16E-05,0.06428603,11.80949569,4,3.16E-11
-27.00222,28.76528,30-09-2015,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,4,7.40E-11
-26.648056,27.089444,30-09-2015,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-27.273889,28.49,30-09-2015,26.86183433,0,0,0,0,0,0,1509,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,4,2.34E-13
-26.98472222,26.63227778,30-09-2015,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-31.031389,28.883333,30-09-2015,43.55571852,0,0,0,0,0,0,859,downstream,RESERVOIR,1.77E-05,0.024749601,1.77E-11,0.024749602,1.77E-05,0.000715786,0.363433465,1.77E-05,0.024448292,5.880205103,4,1.77E-11
-30.86013889,29.07125,30-09-2015,65.14777667,0,0,0,0,0,0,825,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,4,1.98E-11
-30.77586667,29.03221667,30-09-2015,73.73442697,0,0,0,0,0,0,897,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,4,1.98E-11
-34.405833,19.600556,30-09-2015,22.62465534,0,0,0,0,1,0.00101205,69,upstream,NATURAL,0.00101205,0.397481889,1.01E-09,0.397481889,0.00101205,0.002546154,0.080496533,0.001011538,0.334671966,12.494427,4,1.01E-09
-32.94583,18.33667,30-09-2015,43.41513927,0,0,0,0,0,0,10,downstream,RESERVOIR,2.64E-05,0.023384431,2.64E-11,0.023384432,2.64E-05,0.001129174,0.606797493,2.64E-05,0.023115205,4.550750686,4,2.64E-11
-26.73806,27.59194,01-10-2015,9.857310093,0,0,1,2.00E-06,5,0.001131551,1422,downstream,ISLAND,2.00E-06,0.010495495,2.00E-12,0.010495495,2.00E-06,0.000190351,0.227909459,2.00E-06,0.0104408,7.42546673,4,2.00E-12
-27.935,26.126667,01-10-2015,23.55969394,0,0,0,0,1,6.85E-07,1253,upstream,ISLAND,6.85E-07,0.003381923,6.85E-13,0.003381924,6.85E-07,0.000202643,0.752969325,6.85E-07,0.003376218,4.085227906,4,6.85E-13
-28.141944,26.417778,01-10-2015,58.42056774,0,0,0,0,0,0,1270,upstream,ISLAND,6.85E-07,0.003381923,6.85E-13,0.003381924,6.85E-07,0.000202643,0.752969325,6.85E-07,0.003376218,4.085227906,4,6.85E-13
-30.160091,27.40124,01-10-2015,27.03863686,0,0,0,0,0,0,1420,downstream,RESERVOIR,9.40E-05,0.070802614,9.40E-11,0.070802612,9.40E-05,0.001327958,0.235692006,9.40E-05,0.068408472,7.301843253,4,9.40E-11
-33.13083,18.86278,01-10-2015,13.13162968,0,0,0,0,1,2.64E-05,39,upstream,RESERVOIR,2.64E-05,0.023384431,2.64E-11,0.023384432,2.64E-05,0.001129174,0.606797493,2.64E-05,0.023115205,4.550750686,4,2.64E-11
-33.897778,20.012778,01-10-2015,20.87702094,0,0,0,0,1,9.92E-06,137,downstream,RESERVOIR,9.92E-06,0.023619497,9.92E-12,0.023619497,9.92E-06,0.000419972,0.223439174,9.92E-06,0.023344872,7.499378501,4,9.92E-12
-29.7775,29.470833,05-10-2015,53.05128681,0,0,0,0,0,0,1477,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,4,4.65E-12
-29.987778,29.851667,05-10-2015,39.64491332,0,0,0,0,0,0,993,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,4,4.01E-11
-29.744167,29.905833,05-10-2015,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,4,4.01E-11
-31.396,29.2651,05-10-2015,32.40545467,0,0,0,0,0,0,126,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,4,1.98E-11
-31.554722,29.245556,05-10-2015,33.16627354,0,0,0,0,0,0,254,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,4,1.98E-11
-24.679167,30.8025,06-10-2015,15.07467117,0,0,0,0,1,0.000237743,1120,upstream,RESERVOIR,0.000237743,0.190312326,2.38E-10,0.190312318,0.000237743,0.001249225,0.08248663,0.000237715,0.174215724,12.34278464,4,2.38E-10
-25.127778,27.628889,06-10-2015,19.69636163,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26E-09,0.359773612,0.001261172,0.00350546,0.122440633,0.001260377,0.307318224,10.13076284,4,1.26E-09
-25.20639,27.558,06-10-2015,14.61042115,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.72E-06,0.005231775,1.72E-12,0.005231775,1.72E-06,0.00032842,0.788841635,1.72E-06,0.005218137,3.991259999,4,1.72E-12
-24.69514,27.40906,06-10-2015,37.0174051,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.15E-10,0.062188704,0.000114786,0.001845774,0.37297248,0.00011478,0.060331595,5.804523016,4,1.15E-10
-23.658056,31.05,06-10-2015,16.87790524,0,0,0,0,1,1.90E-05,344,upstream,RESERVOIR,1.90E-05,0.066017598,1.90E-11,0.066017594,1.90E-05,0.000287442,0.054714323,1.90E-05,0.06392983,15.15494688,4,1.90E-11
-30.733889,29.828333,06-10-2015,30.61500603,0,0,0,0,0,0,619,upstream,RESERVOIR,1.72E-05,0.030951457,1.72E-11,0.030951456,1.72E-05,0.000554831,0.225262706,1.72E-05,0.030482119,7.468962579,4,1.72E-11
-30.568333,29.422778,06-10-2015,36.93852844,0,0,0,0,0,0,1246,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,4,4.65E-12
-30.570833,29.150556,06-10-2015,51.36573885,0,0,0,0,0,0,1358,downstream,RESERVOIR,4.65E-06,0.012884472,4.65E-12,0.012884471,4.65E-06,0.000361124,0.352207881,4.65E-06,0.012802172,5.97317718,4,4.65E-12
-31.104278,29.399722,06-10-2015,37.74880499,0,0,0,0,0,0,374,downstream,RESERVOIR,1.98E-05,0.036601476,1.98E-11,0.036601475,1.98E-05,0.000540545,0.185585187,1.98E-05,0.03594755,8.228738819,4,1.98E-11
-34.031944,22.053333,06-10-2015,8.486577994,0,0,2,0.000112084,3,0.00011739,39,upstream,RESERVOIR,3.18E-05,0.033845689,3.18E-11,0.03384569,3.18E-05,0.000940362,0.349141679,3.18E-05,0.033285529,5.999348405,4,3.18E-11
-34.039722,22.133333,06-10-2015,1.731587104,1,3.18E-05,1,3.18E-05,3,0.00011739,30,in_dam,RESERVOIR,3.18E-05,0.033845689,3.18E-11,0.03384569,3.18E-05,0.000940362,0.349141679,3.18E-05,0.033285529,5.999348405,4,3.18E-11
-29.641944,30.6875,07-10-2015,6.876387364,0,0,1,0.000135,4,0.000863582,261,downstream,RESERVOIR,0.000135,0.089815363,1.35E-10,0.089815365,0.000135,0.001503086,0.210301835,0.000134991,0.086008292,7.730069533,4,1.35E-10
-24.058889,31.237222,07-10-2015,8.923793849,0,0,1,0.000191137,2,0.000294978,283,downstream,RESERVOIR,0.000191137,0.07317999,1.91E-10,0.073179992,0.000191137,0.002611878,0.448508134,0.000191119,0.070626196,5.293217873,4,1.91E-10
-27.937778,31.209444,07-10-2015,41.39381374,0,0,0,0,0,0,626,downstream,RESERVOIR,0.00030201,0.129168928,3.02E-10,0.129168928,0.00030201,0.002338104,0.227465591,0.000301965,0.1214819,7.432708095,4,3.02E-10
-28.404444,30.013056,07-10-2015,46.35315243,0,0,0,0,0,0,1080,downstream,ISLAND,1.00E-06,0.004039198,1.00E-12,0.004039198,1.00E-06,0.000248619,0.773479362,1.00E-06,0.004031062,4.030700847,4,1.00E-12
-30.398056,30.601944,07-10-2015,9.82573805,0,0,1,7.01E-06,2,2.46E-05,71,downstream,RESERVOIR,7.01E-06,0.01708124,7.01E-12,0.017081241,7.01E-06,0.000410288,0.301841998,7.01E-06,0.016936997,6.452308125,4,7.01E-12
-34.02861,22.22222,07-10-2015,7.93332626,0,0,1,3.18E-05,3,0.00011739,7,downstream,RESERVOIR,3.18E-05,0.033845689,3.18E-11,0.03384569,3.18E-05,0.000940362,0.349141679,3.18E-05,0.033285529,5.999348405,4,3.18E-11
-34.005833,22.351111,07-10-2015,15.72217043,0,0,0,0,5,9.89E-05,141,downstream,RESERVOIR,2.82E-05,0.062090475,2.82E-11,0.062090477,2.82E-05,0.000454948,0.092076072,2.82E-05,0.060239114,11.68238569,4,2.82E-11
-28.058889,30.373611,07-10-2015,45.76353617,0,0,0,0,0,0,1141,downstream,RESERVOIR,0.001871649,0.625846982,1.87E-09,0.62584698,0.001871649,0.002990586,0.060047919,0.0018699,0.486028898,14.46624955,4,1.87E-09
-24.183889,30.823889,08-10-2015,33.9934798,0,0,0,0,0,0,368,upstream,RESERVOIR,0.000103841,0.179098576,1.04E-10,0.179098569,0.000103841,0.000579798,0.040681299,0.000103836,0.164750222,17.57549348,4,1.04E-10
-27.5275,30.858056,08-10-2015,21.59806706,0,0,0,0,3,6.16E-05,959,downstream,RESERVOIR,2.38E-05,0.032206554,2.38E-11,0.032206551,2.38E-05,0.000739735,0.28863008,2.38E-05,0.031698794,6.598331601,4,2.38E-11
-30.13573889,30.67422222,08-10-2015,12.6054345,0,0,0,0,4,7.44E-05,46,upstream,RESERVOIR,2.80E-05,0.05660519,2.80E-11,0.056605191,2.80E-05,0.000495354,0.109968749,2.80E-05,0.055061118,10.68981749,4,2.80E-11
-27.273889,28.49,08-10-2015,26.86183433,0,0,0,0,0,0,1509,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,4,2.34E-13
-27.4275,28.525833,08-10-2015,42.98143424,0,0,0,0,0,0,1514,upstream,ISLAND,2.10E-06,0.005513821,2.10E-12,0.005513821,2.10E-06,0.000381662,0.869834458,2.10E-06,0.005498676,3.800901614,4,2.10E-12
-31.396,29.2651,08-10-2015,32.40545467,0,0,0,0,0,0,126,downstream,RESERVOIR,1.98E-05,0.029074889,1.98E-11,0.029074887,1.98E-05,0.000679525,0.293695502,1.98E-05,0.02866023,6.541182769,4,1.98E-11
-29.161667,23.696389,09-10-2015,21.98082863,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12E-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.158632542,16.24045752,4,1.12E-10
-29.744167,29.905833,09-10-2015,34.60191503,0,0,0,0,0,0,920,upstream,RESERVOIR,4.01E-05,0.044400755,4.01E-11,0.044400757,4.01E-05,0.000903656,0.255754199,4.01E-05,0.043443283,7.009604995,4,4.01E-11
-27.573056,24.746389,09-10-2015,11.71025372,0,0,0,0,1,9.73E-05,1093,downstream,RESERVOIR,9.73E-05,0.075963773,9.73E-11,0.075963773,9.73E-05,0.001281074,0.211922742,9.73E-05,0.073216793,7.700450794,4,9.73E-11
-27.902778,24.615556,09-10-2015,22.06899127,0,0,0,0,1,0.003173028,1055,upstream,RESERVOIR,0.003173028,0.499237835,3.17E-09,0.499237848,0.003173028,0.006355744,0.159981138,0.003168005,0.404956878,8.862791663,4,3.17E-09
-29.803611,30.516111,09-10-2015,20.0185311,0,0,0,0,3,0.000102059,605,upstream,ISLAND,5.35E-07,0.004745829,5.35E-13,0.004745829,5.35E-07,0.000112825,0.29874797,5.35E-07,0.004734603,6.485634203,4,5.35E-13
-25.99136,27.84208,12-10-2015,27.23497808,0,0,0,0,0,0,1365,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,4,1.56E-09
-26.73806,27.59194,12-10-2015,9.857310093,0,0,1,2.00E-06,5,0.001131551,1422,downstream,ISLAND,2.00E-06,0.010495495,2.00E-12,0.010495495,2.00E-06,0.000190351,0.227909459,2.00E-06,0.0104408,7.42546673,4,2.00E-12
-26.45,28.085833,12-10-2015,25.25862729,0,0,0,0,0,0,1475,downstream,RESERVOIR,8.53E-06,0.011252279,8.53E-12,0.011252278,8.53E-06,0.000758416,0.846987559,8.53E-06,0.011189442,3.851823837,4,8.53E-12
-29.140556,31.391944,13-10-2015,30.52498127,0,0,0,0,0,0,34,downstream,RESERVOIR,1.16E-05,0.022428684,1.16E-11,0.022428683,1.16E-05,0.000516995,0.289662623,1.16E-05,0.022180859,6.586560762,4,1.16E-11
-28.801278,31.955389,13-10-2015,4.417877767,1,0.000400257,3,0.001699453,5,0.003826416,10,in_dam,NATURAL,0.000400257,0.117783502,4.00E-10,0.117783499,0.000400257,0.003398241,0.36255971,0.000400177,0.111347706,5.887286376,4,4.00E-10
-26.861111,28.884722,13-10-2015,34.55940764,0,0,0,0,0,0,1526,downstream,RESERVOIR,0.000527069,0.114202097,5.27E-10,0.1142021,0.000527069,0.004615234,0.507843073,0.000526931,0.108138543,4.974393826,4,5.27E-10
-26.880278,26.965,13-10-2015,27.09142451,0,0,0,0,0,0,1302,downstream,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-27.38972222,26.46388889,13-10-2015,53.66470512,0,0,0,0,0,0,1251,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,4,2.82E-12
-28.141944,26.417778,13-10-2015,58.42056774,0,0,0,0,0,0,1270,upstream,ISLAND,6.85E-07,0.003381923,6.85E-13,0.003381924,6.85E-07,0.000202643,0.752969325,6.85E-07,0.003376218,4.085227906,4,6.85E-13
-28.1175,26.719444,13-10-2015,46.11885374,0,0,0,0,0,0,1284,downstream,ISLAND,5.66E-07,0.002889319,5.66E-13,0.002889318,5.66E-07,0.000195953,0.852250031,5.66E-07,0.002885152,3.839913302,4,5.66E-13
-27.398611,26.614722,13-10-2015,66.23574695,0,0,0,0,0,0,1261,upstream,ISLAND,2.82E-06,0.011906549,2.82E-12,0.011906549,2.82E-06,0.000236747,0.249866944,2.82E-06,0.011836224,7.091702848,4,2.82E-12
-25.45963889,28.26430556,13-10-2015,7.778292678,0,0,1,3.64E-05,4,0.000557207,1101,upstream,RESERVOIR,3.64E-05,0.055760581,3.64E-11,0.055760581,3.64E-05,0.000653505,0.147275902,3.64E-05,0.054261437,9.2371732,4,3.64E-11
-27.01011111,26.69808333,14-10-2015,24.88484155,0,0,0,0,1,0.000265164,1291,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-25.81048333,27.90955222,14-10-2015,8.80606192,0,0,1,0.001555983,1,0.001555983,1184,upstream,RESERVOIR,0.001555983,0.380313367,1.56E-09,0.380313363,0.001555983,0.004091317,0.135185903,0.001554773,0.322310548,9.641380633,4,1.56E-09
-25.73411,27.21422,14-10-2015,7.672888954,0,0,1,0.000204077,2,0.000511197,1453,upstream,RESERVOIR,0.000204077,0.090883605,2.04E-10,0.090883601,0.000204077,0.002245478,0.310479635,0.000204056,0.086988011,6.361922473,4,2.04E-10
-22.769722,30.886944,14-10-2015,52.02360524,0,0,0,0,0,0,431,downstream,RESERVOIR,0.000158509,0.165149614,1.59E-10,0.165149622,0.000158509,0.000959793,0.073031456,0.000158497,0.152849509,13.11746613,4,1.59E-10
-28.747778,31.745833,14-10-2015,22.25157566,0,0,0,0,2,0.000639767,57,upstream,NATURAL,0.00023951,0.068775497,2.40E-10,0.068775497,0.00023951,0.00348249,0.636305987,0.000239481,0.066513598,4.443978275,4,2.40E-10
-29.380556,30.2775,14-10-2015,14.15711904,0,0,0,0,3,0.003814339,1071,upstream,RESERVOIR,0.002177424,0.355689615,2.18E-09,0.355689622,0.002177424,0.006121697,0.216277089,0.002175057,0.304310271,7.622539334,4,2.18E-09
-27.00222,28.76528,14-10-2015,32.88051842,0,0,0,0,0,0,1500,downstream,RESERVOIR,7.40E-05,0.040428877,7.40E-11,0.040428877,7.40E-05,0.001829314,0.568599338,7.40E-05,0.03963301,4.701124547,4,7.40E-11
-26.648056,27.089444,14-10-2015,2.25450849,1,4.93E-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.93E-05,0.043321159,4.93E-11,0.043321157,4.93E-05,0.001137138,0.32985493,4.93E-05,0.042409045,6.172249065,4,4.93E-11
-27.273889,28.49,14-10-2015,26.86183433,0,0,0,0,0,0,1509,upstream,ISLAND,2.34E-07,0.001828516,2.34E-13,0.001828515,2.34E-07,0.000127876,0.878822781,2.34E-07,0.001826845,3.781414442,4,2.34E-13
-26.98472222,26.63227778,14-10-2015,20.46689481,0,0,0,0,1,0.000265164,1289,downstream,RESERVOIR,0.000265164,0.162562072,2.65E-10,0.162562074,0.000265164,0.001631153,0.126091333,0.000265128,0.150626254,9.983028588,4,2.65E-10
-27.671111,27.236944,14-10-2015,5.66557217,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.22E-10,0.085176772,0.000222227,0.002609004,0.384913794,0.000222202,0.081742898,5.713775787,4,2.22E-10
-26.03611,30.99778,15-10-2015,25.76638576,0,0,0,0,0,0,773,upstream,RESERVOIR,5.15E-05,0.03337311,5.15E-11,0.033373109,5.15E-05,0.001543687,0.581262674,5.15E-05,0.032828314,4.649633419,4,5.15E-11
-28.141944,26.417778,15-10-2015,58.42056774,0,0,0,0,0,0,1270,upstream,ISLAND,6.85E-07,0.003381923,6.85E-13,0.003381924,6.85E-07,0.000202643,0.752969325,6.85E-07,0.003376218,4.085227906,4,6.85E-13
