Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,aod550,duaod550,ssaod550,suaod550,bcaod550,omaod550,tcno2,tcso2,gtco3,tcco,aod550_lag1,duaod550_lag1,ssaod550_lag1,suaod550_lag1,bcaod550_lag1,omaod550_lag1,tcno2_lag1,tcso2_lag1,gtco3_lag1,tcco_lag1,aod550_anom,duaod550_anom,ssaod550_anom,suaod550_anom,bcaod550_anom,omaod550_anom,tcno2_anom,tcso2_anom,gtco3_anom,tcco_anom
-31.104278,29.399722,105.134,239.7,20,0.26632783,0.009882323,0.010397185,0.061717212,0.024849804,0.15948133,3.4589439e-06,4.7285816e-06,0.005866681,0.000857126,0.11672748,0.002130114,0.014491819,0.041199557,0.005754091,0.053151727,4.134164e-06,5.5633723e-06,0.005584959,0.000641781,0.025870085,1.6657636e-05,-0.001684917,0.000303797,0.004381543,0.022853002,2.6929229e-08,8.820052e-08,-0.00011998,5.2180316e-05
-30.77586667,29.03221667,149.789,299.8,20,0.2027671,0.005928192,0.004796385,0.04727576,0.020408984,0.124357864,3.178874e-06,4.1584412e-06,0.005792887,0.000777283,0.09005469,0.005202887,0.004924558,0.03253134,0.00392837,0.043467633,2.6206922e-06,3.9371575e-06,0.005618041,0.000560928,0.039772525,-0.000735866,-0.000583598,0.003990717,0.00605756,0.03104382,7.549488e-09,-1.96E-07,-0.000153615,8.847588e-05
-34.039722,22.133333,22.042,347,20,0.1999701,0.014508605,0.010641325,0.02088891,0.019872162,0.13405913,1.7290395e-06,6.5819285e-07,0.005956003,0.000714361,0.08514147,0.006052576,0.022462294,0.01771584,0.004125731,0.03478492,2.1857672e-06,1.0237204e-06,0.005789089,0.00056515,0.071988106,0.002328165,-0.006983683,0.004355693,0.00955463,0.062733315,6.7460633e-09,-1.47E-07,-0.000234019,8.215167e-05
-34.02861,22.22222,73.087,1252,20,0.1999701,0.014508605,0.010641325,0.02088891,0.019872162,0.13405913,1.7290395e-06,6.5819285e-07,0.005956003,0.000714361,0.07950835,0.006100526,0.02148239,0.013926674,0.003685069,0.034313705,1.6875372e-06,6.670976e-07,0.005970987,0.000557625,0.04555565,0.000909055,-0.002554461,0.000767862,0.006125023,0.040308207,-4.99E-08,-1.68E-07,-0.000114219,4.7578244e-05
-32.94583,18.33667,74.8,1319,20,0.074082434,0.005205452,0.008030411,0.015676534,0.004984516,0.040185615,1.8621647e-06,1.1989009e-06,0.00573727,0.000562751,0.063417986,0.001822804,0.013946409,0.016333245,0.003700587,0.027614959,1.3938156e-06,1.0216636e-06,0.006031822,0.000564052,0,0,0,0,0,0,0,0,0,0
-33.464444,18.740556,256.269,1482,12,0.056541383,0.001198837,0.016644042,0.014749948,0.002867428,0.021081038,1.406192e-06,1.2205237e-06,0.006174813,0.000533806,0.11575219,0.002272951,0.023949608,0.01303402,0.011891995,0.0646036,2.0171574e-06,9.729567e-07,0.006509493,0.000732735,0,0,0,0,0,0,0,0,0,0
-33.464444,18.740556,212.439,1482,15,0.11575219,0.002272951,0.023949608,0.01303402,0.011891995,0.0646036,2.0171574e-06,9.729567e-07,0.006509493,0.000732735,,,,,,,,,,,0.01604285,0.000861946,-0.003382668,0.002010289,0.003341521,0.013211776,8.450161e-08,5.2544294e-08,5.3383876e-05,5.5187906e-05
-27.01011111,26.69808333,132.578,793,20,0.1858293,0.005167333,0.002385338,0.045051955,0.017904378,0.11532021,4.682479e-06,6.734164e-06,0.005951169,0.000932342,0.09581101,0.002465771,0.001776025,0.025132675,0.007163811,0.059272867,5.1484467e-06,6.781685e-06,0.005445019,0.000677124,0.046447575,0.000843167,0.000775408,0.015616246,0.002078535,0.027134173,3.3719334e-07,4.0597524e-07,-0.000128486,7.091678e-05
-24.282222,28.090278,25.317,91.4,20,0.15989473,0.00262692,0.003821773,0.041279256,0.018522052,0.093644686,3.563593e-06,6.9434896e-06,0.005921552,0.000946025,0.060510863,0.001649119,0.001357168,0.026416682,0.003988782,0.027099084,2.9707367e-06,5.188317e-06,0.005921796,0.000751311,0,0,0,0,0,0,0,0,0,0
-33.464444,18.740556,189.708,1462,79,0.06975424,0.001751851,0.014962915,0.013195902,0.004418852,0.035424802,1.7097332e-06,1.0867525e-06,0.006147306,0.00056421,0.08366649,0.00054906,0.030714942,0.009013442,0.005208952,0.038180046,1.8481542e-06,8.6786815e-07,0.006402725,0.000622359,0,0,0,0,0,0,0,0,0,0
-33.464444,18.740556,210.091,1462,29,0.08366649,0.00054906,0.030714942,0.009013442,0.005208952,0.038180046,1.8481542e-06,8.6786815e-07,0.006402725,0.000622359,0.08021292,0.005169548,0.037640736,0.008819327,0.002373679,0.026209667,1.9296226e-06,1.1756138e-06,0.005897251,0.000543169,-0.01604285,-0.000861946,0.003382666,-0.002010289,-0.003341522,-0.013211776,-8.45E-08,-5.25E-08,-5.34E-05,-5.52E-05
-33.464444,18.740556,218.495,1462,14,0.08021292,0.005169548,0.037640736,0.008819327,0.002373679,0.026209667,1.9296226e-06,1.1756138e-06,0.005897251,0.000543169,0.056541383,0.001198837,0.016644042,0.014749948,0.002867428,0.021081038,1.406192e-06,1.2205237e-06,0.006174813,0.000533806,0,0,0,0,0,0,0,0,0,0
-33.464444,18.740556,217.664,1161,126,0.05556782,0.005305276,0.006628729,0.013848364,0.003508795,0.026276596,1.5295587e-06,1.190444e-06,0.005869226,0.000531843,0.06975424,0.001751851,0.014962915,0.013195902,0.004418852,0.035424802,1.7097332e-06,1.0867525e-06,0.006147306,0.00056421,0,0,0,0,0,0,0,0,0,0
-23.23572222,27.717,17.675,72.1,20,0.16553946,0.002561537,0.005405151,0.037383296,0.019761873,0.10042793,3.1268073e-06,6.021413e-06,0.005915723,0.000961532,0.078744024,0.001347032,0.001888029,0.030743845,0.006757367,0.038007736,4.138773e-06,9.024911e-06,0.005713107,0.000761726,0,0,0,0,0,0,0,0,0,0
-26.648056,27.089444,247.713,733,20,0.1858293,0.005167333,0.002385338,0.045051955,0.017904378,0.11532021,4.682479e-06,6.734164e-06,0.005951169,0.000932342,0.09581101,0.002465771,0.001776025,0.025132675,0.007163811,0.059272867,5.1484467e-06,6.781685e-06,0.005445019,0.000677124,0.038465455,0.000539614,0.000692448,0.0157518,0.000675412,0.020806171,5.644515e-07,1.1443276e-06,-0.000140766,6.30751e-05
-26.880278,26.965,249.856,801,20,0.1858293,0.005167333,0.002385338,0.045051955,0.017904378,0.11532021,4.682479e-06,6.734164e-06,0.005951169,0.000932342,0.120452315,0.002460502,0.00123284,0.03158644,0.01227745,0.072895154,4.272756e-06,6.2584245e-06,0.005721855,0.000778785,0.038465455,0.000539614,0.000692448,0.0157518,0.000675412,0.020806171,5.644515e-07,1.1443276e-06,-0.000140766,6.30751e-05
-26.98472222,26.63227778,137.631,1293,148,0.1858293,0.005167333,0.002385338,0.045051955,0.017904378,0.11532021,4.682479e-06,6.734164e-06,0.005951169,0.000932342,0.120452315,0.002460502,0.00123284,0.03158644,0.01227745,0.072895154,4.272756e-06,6.2584245e-06,0.005721855,0.000778785,0.046447575,0.000843167,0.000775408,0.015616246,0.002078535,0.027134173,3.3719334e-07,4.0597524e-07,-0.000128486,7.091678e-05
-31.031389,28.883333,74.267,163.9,20,0.16699386,0.007532755,0.009435845,0.041514702,0.013904119,0.09460632,2.750975e-06,3.6010802e-06,0.006080529,0.000831392,0.09005469,0.005202887,0.004924558,0.03253134,0.00392837,0.043467633,2.6206922e-06,3.9371575e-06,0.005618041,0.000560928,-0.004203469,0.000179661,0.00199956,0.000328813,-0.002218643,-0.004492916,-4.78E-07,-8.23E-07,-3.13E-05,8.7334774e-07
-33.72266667,18.61691667,115.313,1110,26,0.083703235,0.002774971,0.013432974,0.017050365,0.005694289,0.04475063,1.7168827e-06,1.1453396e-06,0.006516222,0.000614956,0.084554456,0.000355357,0.02443465,0.013052793,0.006049534,0.040662155,1.7080265e-06,9.123435e-07,0.006653251,0.000691401,0.000152946,-0.001319284,-0.002846019,0.002042485,0.00011912,0.002156645,1.0282679e-07,5.4565135e-09,5.1738694e-05,-4.22E-05
-30.86013889,29.07125,132.197,267.1,20,0.16699386,0.007532755,0.009435845,0.041514702,0.013904119,0.09460632,2.750975e-06,3.6010802e-06,0.006080529,0.000831392,0.09005469,0.005202887,0.004924558,0.03253134,0.00392837,0.043467633,2.6206922e-06,3.9371575e-06,0.005618041,0.000560928,-0.004203469,0.000179661,0.00199956,0.000328813,-0.002218643,-0.004492916,-4.78E-07,-8.23E-07,-3.13E-05,8.7334774e-07
-33.970833,22.548333,8.62,299.7,21,0.051029563,0.00162469,0.019391604,0.012221683,0.001412744,0.016378827,1.5052643e-06,7.7819794e-07,0.005684532,0.000495734,0.06981587,0.002459538,0.005581697,0.018178575,0.005135939,0.038460035,1.7043949e-06,6.903549e-07,0.005616131,0.000604262,-0.002401326,0.000187803,-0.000313846,0.000549119,-0.000368811,-0.002455598,4.7254616e-08,7.107195e-08,-1.85E-05,6.033224e-07
-33.970833,22.548333,7.103,307.2,10,0.06981587,0.002459538,0.005581697,0.018178575,0.005135939,0.038460035,1.7043949e-06,6.903549e-07,0.005616131,0.000604262,,,,,,,,,,,0.008668955,-0.001594948,-0.002225538,0.002261331,0.001488199,0.008739883,1.829086e-07,2.8971499e-08,-5.47E-05,4.3598644e-05
-33.970833,22.548333,5.143,115.2,26,0.05321692,0.002727203,0.018912986,0.011127997,0.001411334,0.01903743,1.5924252e-06,5.2556135e-07,0.005822796,0.000487857,0.051029563,0.00162469,0.019391604,0.012221683,0.001412744,0.016378827,1.5052643e-06,7.7819794e-07,0.005684532,0.000495734,-0.019753866,-0.007324643,0.002527006,-0.002014655,-0.001587968,-0.011353621,1.3229965e-08,-1.43E-07,6.1904546e-05,-4.57E-05
-33.970833,22.548333,7.316,157.3,10,0.053527705,0.001891352,0.017584216,0.011949413,0.002767998,0.019334644,1.2955417e-06,5.650467e-07,0.006592725,0.000598476,0.05321692,0.002727203,0.018912986,0.011127997,0.001411334,0.01903743,1.5924252e-06,5.2556135e-07,0.005822796,0.000487857,0,0,0,0,0,0,0,0,0,0
-34.005833,22.351111,31.047,1055,20,0.13266806,0.006220752,0.01917491,0.01934804,0.012834001,0.07509009,1.6868689e-06,7.989742e-07,0.006250661,0.000746876,0.07950835,0.006100526,0.02148239,0.013926674,0.003685069,0.034313705,1.6875372e-06,6.670976e-07,0.005970987,0.000557625,0.026603885,0.000184217,0.001922097,0.005554098,0.002730502,0.016212739,-1.11E-07,6.865207e-08,-8.09E-05,5.1747076e-05
-33.970833,22.548333,5,162,10,0.07932641,0.006558372,0.018147958,0.010873651,0.006110657,0.037635818,1.5043533e-06,6.1939994e-07,0.006810389,0.000702469,0.053527705,0.001891352,0.017584216,0.011949413,0.002767998,0.019334644,1.2955417e-06,5.650467e-07,0.006592725,0.000598476,-0.023916028,-0.001941081,0.001435489,-0.001754281,-0.003480805,-0.018175412,-2.70E-07,-1.12E-07,0.000203829,-1.19E-05
-22.43772222,31.07805556,54.417,192,20,0.16694829,0.003093549,0.005404437,0.030786708,0.023393534,0.10427021,1.7489992e-06,1.5878386e-06,0.006052452,0.001009688,0.2148687,0.002633704,0.017471017,0.037681364,0.024487024,0.13259557,1.7977818e-06,1.9162667e-06,0.005953306,0.001000796,0,0,0,0,0,0,0,0,0,0
-33.970833,22.548333,6.508,144.06,10,0.07443902,0.012863166,0.011768798,0.012677349,0.003994233,0.033135593,1.5402442e-06,7.9240345e-07,0.005753228,0.000559962,0.07932641,0.006558372,0.018147958,0.010873651,0.006110657,0.037635818,1.5043533e-06,6.1939994e-07,0.006810389,0.000702469,0.001468234,0.00281132,-0.004617182,-0.000465303,0.000994932,0.002744542,-3.90E-08,1.2352291e-07,-7.66E-06,2.6365218e-05
-33.970833,22.548333,5,141.3,61,0.07511707,0.009342223,0.02648345,0.009357553,0.003458317,0.026475586,1.6090653e-06,7.6198944e-07,0.006429623,0.000563062,0.07443902,0.012863166,0.011768798,0.012677349,0.003994233,0.033135593,1.5402442e-06,7.9240345e-07,0.005753228,0.000559962,-0.052864924,-0.002838218,0.008858442,-0.007175664,-0.006859215,-0.04485023,-1.13E-07,-4.31E-08,0.000239601,-6.91E-05
-33.970833,22.548333,5,147.8,10,0.08037003,0.017854607,0.018766958,0.012990218,0.002464703,0.028293613,1.6345084e-06,7.227461e-07,0.005761982,0.000533559,0.054902487,0.006078219,0.009340085,0.014794266,0.00234978,0.022340003,1.401863e-06,6.453733e-07,0.005705514,0.000531983,0.007399246,0.007802761,0.002380978,-0.000152434,-0.000534599,-0.002097437,5.5313194e-08,5.3865563e-08,1.0901131e-06,-3.78E-08
-33.970833,22.548333,10,164.1,20,0.06366125,0.005061084,0.008446102,0.023505818,0.00260781,0.024040312,1.2090703e-06,5.722914e-07,0.005683606,0.000568609,0.07511707,0.009342223,0.02648345,0.009357553,0.003458317,0.026475586,1.6090653e-06,7.6198944e-07,0.006429623,0.000563062,-0.005648203,0.001813709,-0.000838916,0.005686821,-0.00227404,-0.010035828,-1.52E-07,-2.76E-08,-8.18E-05,1.1817901e-05
-33.970833,22.548333,10,140.6,20,0.1088588,0.012690495,0.015750248,0.019353185,0.007622117,0.05344272,1.8287756e-06,9.95147e-07,0.006184441,0.000619204,0.067416295,0.011278364,0.021917572,0.007165514,0.003138697,0.023916155,1.9424433e-06,7.877838e-07,0.00604024,0.000556454,-0.01912319,0.000510055,-0.00187476,0.002819968,-0.002695415,-0.017883096,1.0648216e-07,1.9003727e-07,-5.58E-06,-1.30E-05
-33.970833,22.548333,10,179.1,20,0.12715846,0.010440535,0.015276982,0.014382213,0.013072267,0.07398664,2.0443358e-06,8.4368594e-07,0.006402731,0.000726205,0.1088588,0.012690495,0.015750248,0.019353185,0.007622117,0.05344272,1.8287756e-06,9.95147e-07,0.006184441,0.000619204,0.023916021,0.001941082,-0.001435489,0.001754281,0.003480805,0.018175412,2.6999123e-07,1.1214297e-07,-0.000203829,1.1867727e-05
-33.970833,22.548333,10,200.5,20,0.067416295,0.011278364,0.021917572,0.007165514,0.003138697,0.023916155,1.9424433e-06,7.877838e-07,0.00604024,0.000556454,0.08037003,0.017854607,0.018766958,0.012990218,0.002464703,0.028293613,1.6345084e-06,7.227461e-07,0.005761982,0.000533559,-0.008862585,0.002612894,-0.000272362,-0.005275163,-0.000493517,-0.005434383,-1.22E-07,-1.18E-07,0.000125575,-4.35E-06
-33.970833,22.548333,10,170.6,20,0.054902487,0.006078219,0.009340085,0.014794266,0.00234978,0.022340003,1.401863e-06,6.453733e-07,0.005705514,0.000531983,0.06366125,0.005061084,0.008446102,0.023505818,0.00260781,0.024040312,1.2090703e-06,5.722914e-07,0.005683606,0.000568609,-0.006244425,0.002023732,0.00153285,-0.001122978,-0.001297961,-0.007380148,-1.20E-07,-1.60E-08,3.4638215e-05,-2.87E-05
-33.970833,22.548333,10,155.5,20,0.1088588,0.012690495,0.015750248,0.019353185,0.007622117,0.05344272,1.8287756e-06,9.95147e-07,0.006184441,0.000619204,0.067416295,0.011278364,0.021917572,0.007165514,0.003138697,0.023916155,1.9424433e-06,7.877838e-07,0.00604024,0.000556454,-0.01912319,0.000510055,-0.00187476,0.002819968,-0.002695415,-0.017883096,1.0648216e-07,1.9003727e-07,-5.58E-06,-1.30E-05
-33.970833,22.548333,10,131.2,20,0.07950835,0.006100526,0.02148239,0.013926674,0.003685069,0.034313705,1.6875372e-06,6.670976e-07,0.005970987,0.000557625,0.08514147,0.006052576,0.022462294,0.01771584,0.004125731,0.03478492,2.1857672e-06,1.0237204e-06,0.005789089,0.00056515,0,0,0,0,0,0,0,0,0,0
-33.970833,22.548333,10,180.7,20,0.055832215,0.001249085,0.020019297,0.011123445,0.002150367,0.021290023,1.4107551e-06,6.3605404e-07,0.005721627,0.000494527,0.058722377,0.003625702,0.008499924,0.014778889,0.003457502,0.028360419,1.4582008e-06,6.48422e-07,0.005690981,0.000545745,0.002401326,-0.000187803,0.000313846,-0.000549119,0.000368811,0.002455598,-4.73E-08,-7.11E-08,1.8547289e-05,-6.03E-07
-33.970833,22.548333,10,151.1,20,0.08385718,0.006762405,0.016095176,0.015775044,0.004126935,0.041097566,1.5496031e-06,6.3481133e-07,0.005705561,0.000553009,0.055832215,0.001249085,0.020019297,0.011123445,0.002150367,0.021290023,1.4107551e-06,6.3605404e-07,0.005721627,0.000494527,0.010886394,-0.003289441,-0.000290804,0.002632392,0.001127634,0.010706516,-2.96E-08,-3.41E-08,-5.53E-05,1.9412022e-05
-33.970833,22.548333,10,111.2,20,0.1999701,0.014508605,0.010641325,0.02088891,0.019872162,0.13405913,1.7290395e-06,6.5819285e-07,0.005956003,0.000714361,0.07950835,0.006100526,0.02148239,0.013926674,0.003685069,0.034313705,1.6875372e-06,6.670976e-07,0.005970987,0.000557625,0.071988106,0.002328165,-0.006983683,0.004355693,0.00955463,0.062733315,6.7460633e-09,-1.47E-07,-0.000234019,8.215167e-05
-33.970833,22.548333,10,159.5,20,0.07950835,0.006100526,0.02148239,0.013926674,0.003685069,0.034313705,1.6875372e-06,6.670976e-07,0.005970987,0.000557625,0.08514147,0.006052576,0.022462294,0.01771584,0.004125731,0.03478492,2.1857672e-06,1.0237204e-06,0.005789089,0.00056515,0,0,0,0,0,0,0,0,0,0
-33.970833,22.548333,10,109.8,20,0.074957654,0.001433667,0.010123935,0.012132174,0.007155891,0.04411197,1.5137867e-06,6.2739974e-07,0.005847208,0.000544973,0.12715846,0.010440535,0.015276982,0.014382213,0.013072267,0.07398664,2.0443358e-06,8.4368594e-07,0.006402731,0.000726205,0.005648203,-0.001813709,0.000838917,-0.005686822,0.00227404,0.010035832,1.5235821e-07,2.7554165e-08,8.1800856e-05,-1.18E-05
-33.970833,22.548333,4.8,154.4,22,0.1999701,0.014508605,0.010641325,0.02088891,0.019872162,0.13405913,1.7290395e-06,6.5819285e-07,0.005956003,0.000714361,0.07950835,0.006100526,0.02148239,0.013926674,0.003685069,0.034313705,1.6875372e-06,6.670976e-07,0.005970987,0.000557625,0.071988106,0.002328165,-0.006983683,0.004355693,0.00955463,0.062733315,6.7460633e-09,-1.47E-07,-0.000234019,8.215167e-05
-33.970833,22.548333,10,143.1,20,0.08385718,0.006762405,0.016095176,0.015775044,0.004126935,0.041097566,1.5496031e-06,6.3481133e-07,0.005705561,0.000553009,0.055832215,0.001249085,0.020019297,0.011123445,0.002150367,0.021290023,1.4107551e-06,6.3605404e-07,0.005721627,0.000494527,0.010886394,-0.003289441,-0.000290804,0.002632392,0.001127634,0.010706516,-2.96E-08,-3.41E-08,-5.53E-05,1.9412022e-05
-33.970833,22.548333,10,111,20,0.074957654,0.001433667,0.010123935,0.012132174,0.007155891,0.04411197,1.5137867e-06,6.2739974e-07,0.005847208,0.000544973,0.12715846,0.010440535,0.015276982,0.014382213,0.013072267,0.07398664,2.0443358e-06,8.4368594e-07,0.006402731,0.000726205,0.005648203,-0.001813709,0.000838917,-0.005686822,0.00227404,0.010035832,1.5235821e-07,2.7554165e-08,8.1800856e-05,-1.18E-05
-33.970833,22.548333,10,129.5,20,0.08514147,0.006052576,0.022462294,0.01771584,0.004125731,0.03478492,2.1857672e-06,1.0237204e-06,0.005789089,0.00056515,0.08385718,0.006762405,0.016095176,0.015775044,0.004126935,0.041097566,1.5496031e-06,6.3481133e-07,0.005705561,0.000553009,0.008862592,-0.002612894,0.00027236,0.005275163,0.000493517,0.005434383,1.2166197e-07,1.17968284e-07,-0.000125575,4.3484615e-06
-33.970833,22.548333,10,132.7,20,0.055832215,0.001249085,0.020019297,0.011123445,0.002150367,0.021290023,1.4107551e-06,6.3605404e-07,0.005721627,0.000494527,0.058722377,0.003625702,0.008499924,0.014778889,0.003457502,0.028360419,1.4582008e-06,6.48422e-07,0.005690981,0.000545745,0.002401326,-0.000187803,0.000313846,-0.000549119,0.000368811,0.002455598,-4.73E-08,-7.11E-08,1.8547289e-05,-6.03E-07
-33.970833,22.548333,10,135.2,20,0.058722377,0.003625702,0.008499924,0.014778889,0.003457502,0.028360419,1.4582008e-06,6.48422e-07,0.005690981,0.000545745,0.074957654,0.001433667,0.010123935,0.012132174,0.007155891,0.04411197,1.5137867e-06,6.2739974e-07,0.005847208,0.000544973,-0.002424534,-0.000428784,0.000692689,-0.001138355,-0.000190238,-0.001359733,-6.33E-08,-1.30E-08,2.0105392e-05,-1.49E-05
-34.005833,22.351111,5,424,10,0.053527705,0.001891352,0.017584216,0.011949413,0.002767998,0.019334644,1.2955417e-06,5.650467e-07,0.006592725,0.000598476,,,,,,,,,,,-0.010250531,-0.005425993,-2.14E-05,-3.57E-06,-0.000375401,-0.004424186,1.109662e-07,-6.18E-08,0.000100825,-4.23E-05
-34.005833,22.351111,14.643,684,10,0.04983525,0.003708617,0.011438813,0.015890066,0.002092809,0.01670491,1.0678336e-06,6.65228e-07,0.006116173,0.000545915,0.053527705,0.001891352,0.017584216,0.011949413,0.002767998,0.019334644,1.2955417e-06,5.650467e-07,0.006592725,0.000598476,0,0,0,0,0,0,0,0,0,0
-34.005833,22.351111,8.741,214.9,22,0.07443902,0.012863166,0.011768798,0.012677349,0.003994233,0.033135593,1.5402442e-06,7.9240345e-07,0.005753228,0.000559962,0.044113785,0.001744701,0.013641847,0.010452095,0.00167164,0.016603414,1.4784546e-06,7.153166e-07,0.00578305,0.000501985,-0.005116396,0.000369772,-0.003774846,-0.001136854,0.00046561,-0.001039997,-3.45E-08,7.5749824e-08,1.2971461e-05,1.1118769e-05
-34.005833,22.351111,6.063,192.2,28,0.044113785,0.001744701,0.013641847,0.010452095,0.00167164,0.016603414,1.4784546e-06,7.153166e-07,0.00578305,0.000501985,0.044167895,0.002824915,0.012755525,0.012271253,0.001955896,0.01436028,9.887735e-07,6.125528e-07,0.005871496,0.000537878,-0.009011835,-0.000530932,-0.001891213,-0.002405654,-0.00034946,-0.003834648,3.551895e-08,-1.76E-08,5.4801814e-05,2.23401e-07
-34.005833,22.351111,32.655,228.1,10,0.055165555,0.009177264,0.02106188,0.006706998,0.002047391,0.016171955,1.6430336e-06,7.869631e-07,0.005810036,0.000534521,0.07443902,0.012863166,0.011768798,0.012677349,0.003994233,0.033135593,1.5402442e-06,7.9240345e-07,0.005753228,0.000559962,-0.014075551,0.000341196,-0.000752034,-0.003822453,-0.001056549,-0.008785723,-2.81E-07,-7.92E-08,-6.98E-05,-1.75E-05
-34.005833,22.351111,14.41,341.56,10,0.044113785,0.001744701,0.013641847,0.010452095,0.00167164,0.016603414,1.4784546e-06,7.153166e-07,0.00578305,0.000501985,0.044167895,0.002824915,0.012755525,0.012271253,0.001955896,0.01436028,9.887735e-07,6.125528e-07,0.005871496,0.000537878,-0.009011835,-0.000530932,-0.001891213,-0.002405654,-0.00034946,-0.003834648,3.551895e-08,-1.76E-08,5.4801814e-05,2.23401e-07
-34.005833,22.351111,11.868,426,33,0.054902487,0.006078219,0.009340085,0.014794266,0.00234978,0.022340003,1.401863e-06,6.453733e-07,0.005705514,0.000531983,0.058366016,0.001448319,0.017306546,0.007651574,0.00440423,0.027555324,1.6626072e-06,5.483063e-07,0.006341409,0.000612306,0,0,0,0,0,0,0,0,0,0
-34.005833,22.351111,10,317.3,20,0.059430856,0.003833113,0.012938034,0.016997706,0.002241293,0.023420747,1.4395972e-06,8.4746466e-07,0.005680068,0.000508772,0.054902487,0.006078219,0.009340085,0.014794266,0.00234978,0.022340003,1.401863e-06,6.453733e-07,0.005705514,0.000531983,0.006305236,0.00155748,-0.002595026,0.004139957,0.000220193,0.002982685,-3.34E-09,1.1451954e-07,-4.82E-05,7.0107635e-06
-34.005833,22.351111,10,170.8,58,0.054902487,0.006078219,0.009340085,0.014794266,0.00234978,0.022340003,1.401863e-06,6.453733e-07,0.005705514,0.000531983,0.058366016,0.001448319,0.017306546,0.007651574,0.00440423,0.027555324,1.6626072e-06,5.483063e-07,0.006341409,0.000612306,0,0,0,0,0,0,0,0,0,0
-34.005833,22.351111,10.285,371,20,0.08135956,0.006051142,0.011293506,0.016997933,0.005842078,0.04117491,1.4127036e-06,5.7702437e-07,0.006228408,0.000812986,0.13266806,0.006220752,0.01917491,0.01934804,0.012834001,0.07509009,1.6868689e-06,7.989742e-07,0.006250661,0.000746876,-0.001392171,0.002361966,-0.006461782,0.000608481,4.6940986e-05,0.002052214,1.2815235e-08,9.4687834e-08,-0.00020348,6.645243e-05
-34.005833,22.351111,23.526,607,40,0.055832215,0.001249085,0.020019297,0.011123445,0.002150367,0.021290023,1.4107551e-06,6.3605404e-07,0.005721627,0.000494527,0.074957654,0.001433667,0.010123935,0.012132174,0.007155891,0.04411197,1.5137867e-06,6.2739974e-07,0.005847208,0.000544973,0.002706595,-0.001026548,0.004486237,-0.001734304,0.000129267,0.000851961,-3.22E-08,-9.69E-08,-6.62E-06,-7.23E-06
-25.99136,27.84208,99.93,508,20,0.19969356,0.002375483,0.001011066,0.101878144,0.005834914,0.08859395,7.1666254e-06,1.2783803e-05,0.00562808,0.000698344,0.14080337,0.001789846,0.000564158,0.0801953,0.004262119,0.053991932,5.793465e-06,1.0826831e-05,0.005683433,0.000676742,0.018420994,0.000863406,0.000164839,0.006385841,0.000348808,0.010657974,4.964477e-08,-3.79E-07,-5.58E-06,5.9290323e-07
-26.73806,27.59194,115,766,20,0.14040707,0.002726603,0.000846397,0.07895266,0.003481971,0.05439946,7.17111e-06,1.2839746e-05,0.005624015,0.000642507,0.15901138,0.004212088,0.000898618,0.10534069,0.003703632,0.04485623,6.4452097e-06,1.3019674e-05,0.005688478,0.000651102,-0.029185072,0.000796382,-0.000498398,-0.022519909,-0.000447147,-0.006515995,-5.94E-07,-1.21E-06,-7.43E-07,-1.17E-05
-26.45,28.085833,122.544,907,173,0.19969356,0.002375483,0.001011066,0.101878144,0.005834914,0.08859395,7.1666254e-06,1.2783803e-05,0.00562808,0.000698344,0.14909196,0.001287309,0.000597823,0.08515871,0.004182016,0.05786605,5.873096e-06,1.0036591e-05,0.005862252,0.000772577,-0.04219511,0.000996829,-0.00058414,-0.029915474,-0.000892106,-0.0118002,4.0284704e-08,1.489625e-07,-3.36E-06,-9.80E-06
-29.160278,26.573333,197.422,599,193,0.039558515,0.004270747,0.000780116,0.018274298,0.001237496,0.014995851,2.2923102e-06,2.7001038e-06,0.005630008,0.000563071,0.0648794,0.006351741,0.001272732,0.025196666,0.00308036,0.028977968,1.9522226e-06,2.1147282e-06,0.006184944,0.000680106,-0.059788838,0.000395627,-0.000462675,-0.039828993,-0.001114313,-0.018778484,-7.36E-08,-3.43E-07,6.821938e-06,-3.41E-05
-31.396,29.2651,93,207,82,0.10271488,0.006180044,0.010487694,0.042784832,0.003408393,0.03985393,2.143507e-06,2.7397432e-06,0.005724729,0.000607365,0.10696347,0.00668954,0.01291113,0.051146984,0.003489545,0.03272633,1.7116845e-06,2.3822224e-06,0.005769532,0.000617327,0,0,0,0,0,0,0,0,0,0
-31.554722,29.245556,107.4,293,125,0.10271488,0.006180044,0.010487694,0.042784832,0.003408393,0.03985393,2.143507e-06,2.7397432e-06,0.005724729,0.000607365,0.10696347,0.00668954,0.01291113,0.051146984,0.003489545,0.03272633,1.7116845e-06,2.3822224e-06,0.005769532,0.000617327,0,0,0,0,0,0,0,0,0,0
-26.861111,28.884722,155.345,608,20,0.15917578,0.001946906,0.002043467,0.10353033,0.002957314,0.048697922,8.922926e-06,1.7967403e-05,0.005547921,0.000551604,0.18487938,0.003589614,0.001556855,0.13419181,0.003747419,0.041793633,7.37965e-06,1.5619344e-05,0.005670167,0.000615753,0.02411829,0.000551727,0.00026767,0.014689632,0.000118356,0.008491028,-4.63E-07,-6.57E-07,1.1444092e-05,4.5135384e-06
