Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,sw_layer1,sw_layer2,sw_layer3,sw_layer4,sw_total,sw_surface_ratio
-29.987778,29.851667,42.081,103,20,0.34586334,0.36299568,0.4012236,0.33854675,1.4486294,0.23875196
-29.744167,29.905833,17.96,50.2,20,0.2879486,0.32844216,0.36839432,0.33177185,1.3165569,0.21871321
-26.970278,27.211111,115.571,608,192,0.14775085,0.16028269,0.15369554,0.15335846,0.6150875,0.24021071
-28.1175,26.719444,177.825,1215,20,0.10285187,0.1456724,0.13958879,0.13716125,0.5252743,0.19580564
-27.671111,27.236944,147.967,384,20,0.20620728,0.28125435,0.27945846,0.27383423,1.0407543,0.19813234
-29.140556,31.391944,75.501,188.9,20,0.10864868,0.08785829,0.08712148,0.102508545,0.386137,0.28137267
-25.73411,27.21422,16.231,46.8,20,0.15878144,0.15205202,0.1519866,0.1533966,0.61621666,0.25767103
-30.733889,29.828333,20.896,70.1,20,0.19008484,0.21974763,0.2839141,0.28610992,0.9798565,0.19399233
-27.935,26.126667,137.837,813,31,0.1926178,0.16023836,0.15129232,0.15145111,0.6555996,0.29380357
-28.141944,26.417778,117.666,572,36,0.19091645,0.16005525,0.15216208,0.15132904,0.6544628,0.29171428
-27.398611,26.614722,246.626,842,87,0.1727356,0.15360078,0.15109396,0.1510315,0.62846184,0.27485412
-29.160278,26.573333,173.811,500,74,0.17864838,0.14961824,0.1395278,0.1376419,0.6054363,0.29507327
-28.69485,28.23487,95.656,228.6,29,0.20525208,0.1771985,0.1888442,0.17359161,0.7448864,0.2755478
-28.883333,27.89,45.603,137.8,20,0.20581666,0.18572816,0.210855,0.17986298,0.7822628,0.2631039
-27.01011111,26.69808333,116.581,629,152,0.15188599,0.16063662,0.15182333,0.15143585,0.6157818,0.24665514
-25.81048333,27.90955222,109.033,488,100,0.15118408,0.15073366,0.15195303,0.15611267,0.60998344,0.24784908
-28.747778,31.745833,41.741,580,20,0.21083832,0.16812868,0.13064413,0.14072418,0.6503353,0.3241989
-28.801278,31.955389,81.061,289.7,20,0.13578033,0.10484286,0.082159325,0.09793854,0.42072105,0.32273167
-28.404444,30.013056,30.458,113.4,20,0.17034149,0.17317934,0.151686,0.14494324,0.64015007,0.26609576
-26.648056,27.089444,226.714,691,20,0.15550995,0.15294619,0.1528533,0.15398407,0.6152935,0.25274068
-26.880278,26.965,211.776,880,178,0.17398834,0.1593091,0.15231924,0.15267944,0.6382961,0.27258205
-26.98472222,26.63227778,172.204,773,148,0.15188599,0.16063662,0.15182333,0.15143585,0.6157818,0.24665514
-28.116667,26.725278,149,716,20,0.15752411,0.15470858,0.13698415,0.13444519,0.58366203,0.2698888
-30.160091,27.40124,74.341,173.5,20,0.25945282,0.23762484,0.20951681,0.18773651,0.894331,0.29010794
-30.336111,27.359444,66.575,155.4,20,0.2712326,0.25386783,0.22551565,0.20078278,0.9513989,0.2850879
-29.615556,27.065278,46.449,112.9,20,0.1993866,0.16859408,0.15025167,0.14552307,0.6637554,0.3003912
-30.830556,26.921389,85.132,193.2,26,0.1823761,0.22329533,0.17252646,0.15076447,0.72896236,0.25018555
-31.000833,26.353056,152.768,400,133,0.17923279,0.22128117,0.16320334,0.13900757,0.7027249,0.25505364
-30.679722,26.7125,69.944,167.3,20,0.16311188,0.20985234,0.16363822,0.14984894,0.6864514,0.23761572
-23.838611,31.640833,118.576,388,20,0.16509247,0.18496221,0.15251,0.1567154,0.65928006,0.25041288
-27.5275,30.858056,28.082,89.3,20,0.23468018,0.1931333,0.17064507,0.21987915,0.8183377,0.28677633
-29.744167,29.905833,23.1,52.7,5,0.31651306,0.29392523,0.29948264,0.3269577,1.2368786,0.25589642
-30.398056,30.601944,26.485,253.5,25,0.27198792,0.23991674,0.17554314,0.18862152,0.8760693,0.31046358
-26.98472222,26.63227778,114,773,148,0.16742706,0.1850614,0.15201409,0.1513977,0.65590024,0.2552626
-27.573056,24.746389,142.798,702,20,0.15065002,0.15325445,0.15157922,0.152565,0.6080487,0.2477594
-29.658056,25.973333,283.168,706,20,0.05846405,0.14008611,0.1678222,0.16563416,0.5320065,0.10989328
-29.803611,30.516111,127.303,417,20,0.32245636,0.28296942,0.25679618,0.27900696,1.1412289,0.28255162
-28.735556,29.820556,32.692,74.2,20,0.22827606,0.19333042,0.14274609,0.14658356,0.7109361,0.32109177
-26.970278,27.211111,116.096,604,192,0.17285614,0.1597382,0.15145123,0.15288544,0.636931,0.27138868
-26.73806,27.59194,106.221,625,165,0.18967895,0.17883457,0.15848553,0.15996552,0.6869646,0.27611127
-28.44555556,32.325,171.338,485,20,0.15802765,0.13684362,0.10216363,0.12226105,0.51929593,0.30431077
-25.99136,27.84208,109.52,410,119,0.1714325,0.15701471,0.17064023,0.16246033,0.6615478,0.2591381
-29.7775,29.470833,10.547,42.3,20,0.40574646,0.41115746,0.41569638,0.42276764,1.655368,0.24510938
-29.744167,29.905833,21.982,59,20,0.38883972,0.3891848,0.31807065,0.33287048,1.4289657,0.27211252
-26.970278,27.211111,116.313,601,187,0.17506409,0.15449701,0.15208554,0.15361786,0.6352645,0.27557623
-28.116667,26.725278,195,1215,20,0.13861084,0.13800989,0.13620114,0.13456726,0.54738915,0.25322127
-27.671111,27.236944,91.454,242.6,79,0.24510956,0.27837548,0.27903867,0.2738495,1.0763732,0.2277178
-33.818056,19.694722,14.116,158.3,20,0.15955353,0.15172754,0.15383267,0.15757751,0.6226913,0.25623173
-29.140556,31.391944,125.996,231.6,20,0.15709381,0.12560575,0.09347656,0.10398102,0.48015714,0.32717097
-25.73411,27.21422,17.079,52.1,20,0.22710113,0.17535703,0.15311554,0.15362549,0.7091992,0.32022148
-28.801278,31.955389,80.159,314,20,0.10806732,0.11514585,0.10206726,0.10266113,0.42794156,0.25252762
-29.987778,29.851667,37.199,94.3,20,0.44117433,0.4417755,0.40504578,0.3304062,1.6184018,0.2725986
-26.98472222,26.63227778,127.705,627,148,0.21536712,0.18091123,0.15139893,0.15150452,0.6991818,0.3080269
-27.398611,26.614722,117.055,360.9,182,0.19289093,0.16690366,0.15108612,0.1510849,0.6619656,0.29139072
-33.31388889,19.07472222,48.584,303.9,23,0.16263275,0.15314786,0.15888336,0.25881195,0.7334759,0.2217285
-25.45963889,28.26430556,174.206,629,168,0.2101715,0.1856796,0.17968109,0.17416382,0.749696,0.28034192
-27.4,26.624722,118.124,390,26,0.21379547,0.19081418,0.17474487,0.15631866,0.7356732,0.29061162
-27.01011111,26.69808333,128.085,631,177,0.17264862,0.18459761,0.15284707,0.151474,0.6615673,0.26096871
-25.81048333,27.90955222,123.764,570,100,0.22366638,0.1949507,0.1537397,0.15650177,0.72885853,0.3068717
-29.641944,30.6875,58.8,262,88,0.37295073,0.3478514,0.26051307,0.2650833,1.2463984,0.2992225
-28.747778,31.745833,78.223,319.9,20,0.18983002,0.14687788,0.13638283,0.14194489,0.6150356,0.30864832
-26.648056,27.089444,215.084,677,20,0.21039124,0.20104659,0.15602852,0.15416718,0.7216335,0.2915482
-27.671111,27.236944,96,238,79,0.2585022,0.30746138,0.2798078,0.27383423,1.1196055,0.23088664
-28.768056,20.720556,106.952,342,20,0.12287445,0.15823805,0.14837624,0.109687805,0.5391765,0.22789238
-32.94583,18.33667,52.168,859,20,0.07935639,0.08460677,0.08528115,0.08821869,0.337463,0.23515512
-30.13573889,30.67422222,21.599,65.1,20,0.19528961,0.21316965,0.1868834,0.19451141,0.78985405,0.2472474
-29.160278,26.573333,186,528,74,0.104133606,0.14711435,0.14028306,0.13770294,0.52923393,0.19676253
-33.13083,18.86278,58.788,143.4,20,0.17758942,0.1528364,0.1588759,0.25122833,0.74053,0.23981361
-29.744167,29.905833,25.2,54.9,5,0.21123353,0.2836667,0.34435415,0.33103943,1.1702938,0.180496
-29.380556,30.2775,14.462,66,20,0.2300705,0.24939546,0.30017996,0.29185486,1.0715008,0.2147178
-29.803611,30.516111,103.65,355,20,0.22705689,0.2545682,0.27233267,0.28089905,1.0348568,0.2194088
-23.838611,31.640833,90.908,303.9,51,0.16509247,0.18496221,0.15251,0.1567154,0.65928006,0.25041288
-25.49037,30.6986,50.967,201.3,20,0.28775024,0.26330847,0.24232323,0.29383087,1.0872128,0.2646676
-25.513889,31.224444,47.37,164.6,20,0.19441223,0.17982,0.15325768,0.17050934,0.69799924,0.27852744
-28.735556,29.820556,22.797,72.2,20,0.1574707,0.16472143,0.15831597,0.14855957,0.62906766,0.25032356
-26.970278,27.211111,116.74,602,168,0.1907959,0.1760816,0.15203698,0.15320587,0.67212033,0.2838712
-26.45,28.085833,137.168,728,20,0.20280457,0.18747991,0.1539367,0.16620636,0.7104275,0.28546792
-25.447222,30.711667,51.782,128.9,20,0.28775024,0.26330847,0.24232323,0.29383087,1.0872128,0.2646676
-28.760833,17.730278,84.9725,219.1,20,0.00643158,0.048852447,0.0962112,0.08969879,0.24119402,0.026665473
-27.01011111,26.69808333,134.095,638,177,0.12461853,0.15297079,0.15169978,0.15137482,0.5806639,0.2146135
-25.436111,31.982222,102.126,341.1,20,0.1633606,0.18773794,0.18600917,0.18678284,0.72389054,0.22566998
-25.20639,27.558,153.301,717,140,0.12408447,0.15095663,0.15118861,0.15407562,0.58030534,0.2138258
-24.69514,27.40906,172.648,761,168,0.11930847,0.15761709,0.15417933,0.16448212,0.595587,0.20032047
-23.281,30.54305556,158.453,272.6,20,0.12991333,0.16054678,0.15591884,0.17288971,0.61926866,0.20978475
-25.681111,31.783333,87.907,330.2,20,0.12376404,0.14267874,0.13956141,0.14395142,0.5499556,0.22504327
-25.398889,31.610556,62.377,189.1,20,0.14807129,0.15343618,0.15132594,0.15496826,0.6078017,0.24361737
-24.99328,30.81444,45.253,108.8,20,0.38058472,0.35886526,0.3610351,0.4284134,1.5288985,0.24892724
-27.602222,29.942778,74.942,195.7,20,0.16240692,0.14799643,0.15024257,0.16181946,0.6224654,0.26090875
-26.861111,28.884722,81.83,299.9,149,0.24370575,0.27211142,0.27010798,0.27313995,1.0590651,0.23011383
-26.648056,27.089444,246.427,699,20,0.14637756,0.15260458,0.151654,0.15370941,0.60434556,0.24220797
-26.98472222,26.63227778,212.691,951,148,0.12461853,0.15297079,0.15169978,0.15137482,0.5806639,0.2146135
-28.141944,26.417778,212.668,566,20,0.12104797,0.14956808,0.15123439,0.15123749,0.57308793,0.21122022
-28.1175,26.719444,210.468,1341,20,0.10959625,0.1361022,0.13740993,0.13705444,0.5201628,0.21069564
-28.116667,26.725278,147.609,1430,20,0.11248779,0.13434744,0.13510585,0.13437653,0.5163176,0.21786506
-29.1825,23.575556,151.386,669,20,0.127594,0.15039968,0.15240169,0.15093231,0.5813277,0.21948683
-31.396,29.2651,36.115,93.2,20,0.23131561,0.20631552,0.19236445,0.21476746,0.84476304,0.27382275
-31.554722,29.245556,71.692,222.1,20,0.25818634,0.23554373,0.21200252,0.23627472,0.9420073,0.27408075
-34.039722,22.133333,52.152,402,20,,,,,,
-29.161667,23.696389,83.464,208.1,20,0.068603516,0.14044955,0.1564896,0.15826416,0.5238068,0.13097078
-24.670833,28.560833,15.004,48.2,20,0.17917633,0.18665317,0.15336917,0.16703796,0.6862366,0.26109955
-24.39619444,27.08983333,145.25,637,140,0.14741516,0.16201785,0.1509354,0.15248108,0.6128495,0.24054018
-24.058889,31.237222,118.038,421,20,0.12501526,0.1494675,0.15139316,0.1554718,0.5813477,0.2150435
-25.362222,31.956667,76.034,229.6,20,0.2117691,0.2132645,0.20984195,0.21063232,0.84550786,0.2504635
-25.14944444,31.94055556,45.396,150.9,20,0.19919586,0.20513156,0.20231174,0.20336151,0.81000066,0.24592032
-28.75,30.442778,47.736,125.3,20,0.15355682,0.13954166,0.13532566,0.13336182,0.56178594,0.2733364
-29.161667,30.629722,41.25,111.1,20,0.2470169,0.21419528,0.19613193,0.19687653,0.8542206,0.2891719
-27.38972222,26.46388889,121.474,648,120,0.14229584,0.15525821,0.15101932,0.15102386,0.5995972,0.23731863
-27.398611,26.614722,136.248,450,182,0.14246368,0.15525821,0.15092014,0.15093994,0.59958196,0.23760462
-31.104278,29.399722,50.03,146.8,20,0.24856567,0.203064,0.16729282,0.169487,0.7884095,0.31527445
-30.77586667,29.03221667,55.228,127.8,20,0.2920761,0.2627869,0.24135898,0.26605225,1.0622742,0.27495334
-34.005833,22.351111,28.182,568,20,0.2947693,0.29407504,0.272609,0.18584442,1.0472977,0.28145677
-23.658056,31.05,66.348,141,112,0.142659,0.15585484,0.15108502,0.15907288,0.6086717,0.23437718
-27.671111,27.236944,85.413,241.6,24,0.21371154,0.27710116,0.27835858,0.27374268,1.0429139,0.20491754
-28.376944,24.303056,205.772,1405,20,0.11747436,0.14287724,0.15034497,0.15079498,0.56149155,0.20921803
-30.568333,29.422778,41.979,122.8,20,0.28292543,0.26717532,0.20573437,0.24276733,0.99860245,0.28332108
-31.031389,28.883333,36.842,100.2,20,0.24100952,0.23663487,0.1861955,0.21549988,0.87933975,0.27407977
-30.86013889,29.07125,42.239,107.5,20,0.24566345,0.24189915,0.18218243,0.20166016,0.8714052,0.2819161
-30.570833,29.150556,42.078,111.1,20,0.26626283,0.24841465,0.19521344,0.2181015,0.9279924,0.2869232
-28.338333,31.373611,107.078,297.5,20,0.36101228,0.33877718,0.26332104,0.29860687,1.2617173,0.28612748
-28.44555556,32.325,187.922,496,32,0.16490173,0.11716433,0.097425744,0.12593079,0.5054226,0.3262644
-29.140556,31.391944,80.17,200,39,0.15709381,0.12560575,0.09347656,0.10398102,0.48015714,0.32717097
-26.03611,30.99778,52.436,141.2,20,0.33632356,0.29638213,0.3012021,0.29491425,1.228822,0.2736957
-28.801278,31.955389,63.297,254,27,0.10806732,0.11514585,0.10206726,0.10266113,0.42794156,0.25252762
-26.970278,27.211111,115.978,606,155,0.24794464,0.19179837,0.15171936,0.15348053,0.7449429,0.33283666
-27.671111,27.236944,86,234,65,0.33304292,0.30585784,0.27890137,0.27384186,1.191644,0.27948168
-34.031944,22.053333,19.912,375,20,0.2114151,0.18326871,0.15582398,0.15982056,0.71032834,0.29762968
-34.039722,22.133333,15,257.9,20,,,,,,
-25.45963889,28.26430556,228.411,734,168,0.2101715,0.1856796,0.17968109,0.17416382,0.749696,0.28034192
-27.01011111,26.69808333,137.126,683,165,0.17264862,0.18459761,0.15284707,0.151474,0.6615673,0.26096871
-25.81048333,27.90955222,141.741,571,100,0.22366638,0.1949507,0.1537397,0.15650177,0.72885853,0.3068717
-29.641944,30.6875,57,358,67,0.37295073,0.3478514,0.26051307,0.2650833,1.2463984,0.2992225
-28.747778,31.745833,60.923,219.1,20,0.18983002,0.14687788,0.13638283,0.14194489,0.6150356,0.30864832
-26.648056,27.089444,219.863,669,20,0.21039124,0.20104659,0.15602852,0.15416718,0.7216335,0.2915482
-26.880278,26.965,207.384,823,178,0.20997925,0.19514143,0.15425088,0.15276337,0.7121349,0.2948584
-26.98472222,26.63227778,174.619,808,148,0.17264862,0.18459761,0.15284707,0.151474,0.6615673,0.26096871
-27.398611,26.614722,140.43,660,182,0.13205262,0.16697371,0.15141274,0.15106201,0.60150105,0.2195381
-27.671111,27.236944,90.436,239.9,65,0.2585022,0.30746138,0.2798078,0.27383423,1.1196055,0.23088664
-34.02861,22.22222,112.954,1392,20,0.27207488,0.25451338,0.1848066,0.16596222,0.87735707,0.310107
-27.4,26.624722,153.17,725,26,0.15111847,0.19023573,0.17503335,0.15631866,0.6727062,0.22464228
-29.380556,30.2775,10,66.7,20,0.28873444,0.2994581,0.32901138,0.2933197,1.2105236,0.2385201
-26.73806,27.59194,112.729,655,182,0.15444946,0.17121561,0.15829606,0.16183472,0.6457958,0.23916107
-26.45,28.085833,115.084,861,20,0.15477753,0.17517526,0.15934892,0.16725159,0.65655327,0.23574217
-34.005833,22.351111,15.694,459,20,0.24136353,0.23811777,0.20179887,0.17714691,0.85842705,0.2811692
-29.744167,29.905833,25.5,57.2,5,0.21123353,0.2836667,0.34435415,0.33103943,1.1702938,0.180496
-27.00222,28.76528,102.153,265.2,39,0.25568238,0.27599153,0.2765746,0.2782669,1.0865154,0.23532307
-27.02314,28.59389,95.745,271.7,52,0.21436158,0.2420331,0.24467611,0.24452972,0.9456005,0.22669335
-22.43772222,31.07805556,33.729,107.7,20,0.17316437,0.1700849,0.152716,0.16378784,0.6597531,0.26246804
-24.99328,30.81444,44.256,98.7,20,0.40937805,0.39426702,0.37222892,0.43550873,1.6113827,0.25405374
-28.735556,29.820556,22.95,79.4,20,0.1574707,0.16472143,0.15831597,0.14855957,0.62906766,0.25032356
-26.970278,27.211111,116.282,636,171,0.1907959,0.1760816,0.15203698,0.15320587,0.67212033,0.2838712
-26.880278,26.965,230.475,876,178,0.19021606,0.18123907,0.15201409,0.15261078,0.67608,0.281351
-26.510278,28.351389,152.159,568,137,0.20363617,0.17927068,0.1566375,0.1725235,0.71206784,0.2859782
-26.73806,27.59194,120.481,721,182,0.19446564,0.17910284,0.15333398,0.16114807,0.6880505,0.28263238
-26.45,28.085833,102.359,856,20,0.20280457,0.18747991,0.1539367,0.16620636,0.7104275,0.28546792
-26.98472222,26.63227778,204,917,148,0.16742706,0.1850614,0.15201409,0.1513977,0.65590024,0.2552626
-29.160278,26.573333,84.578,219.9,74,0.12142944,0.1397199,0.13790734,0.13746643,0.5365231,0.22632617
-27.01011111,26.69808333,142.441,695,165,0.12461853,0.15297079,0.15169978,0.15137482,0.5806639,0.2146135
-25.20639,27.558,173.014,721,63,0.12408447,0.15095663,0.15118861,0.15407562,0.58030534,0.2138258
-26.861111,28.884722,142.164,464,121,0.24370575,0.27211142,0.27010798,0.27313995,1.0590651,0.23011383
-26.648056,27.089444,237.151,715,20,0.14637756,0.15260458,0.151654,0.15370941,0.60434556,0.24220797
-27.802778,28.768333,68.522,215.4,37,0.27838135,0.2804656,0.28268886,0.28788757,1.1294234,0.24648075
-26.98472222,26.63227778,196.421,962,148,0.12461853,0.15297079,0.15169978,0.15137482,0.5806639,0.2146135
-28.141944,26.417778,151.02,350,167,0.12104797,0.14956808,0.15123439,0.15123749,0.57308793,0.21122022
-28.1175,26.719444,150.803,1098,187,0.10959625,0.1361022,0.13740993,0.13705444,0.5201628,0.21069564
-28.69485,28.23487,102.688,227.1,20,0.14218903,0.14468527,0.16227412,0.17073822,0.61988664,0.2293787
-29.615556,27.065278,85.718,258.2,42,0.111839294,0.13522482,0.14116359,0.14422607,0.5324538,0.21004468
-28.883333,27.89,55.606,139,20,0.13962555,0.15343618,0.17216945,0.17635345,0.64158463,0.21762574
-31.396,29.2651,42.41,110.7,106,0.23131561,0.20631552,0.19236445,0.21476746,0.84476304,0.27382275
-31.554722,29.245556,78.715,246.1,130,0.25818634,0.23554373,0.21200252,0.23627472,0.9420073,0.27408075
-28.338333,31.373611,125.027,322.9,108,0.28930664,0.27258444,0.26428676,0.30267334,1.1288512,0.2562839
-28.068333,31.55,63.96,192.3,20,0.24069214,0.25758505,0.259259,0.2674713,1.0250075,0.23481967
-29.161667,23.696389,88.826,230.8,20,0.068603516,0.14044955,0.1564896,0.15826416,0.5238068,0.13097078
-24.282222,28.090278,27.367,92,20,0.16766357,0.1594086,0.1509354,0.15431976,0.6323273,0.26515272
-22.769722,30.886944,64.609,170,20,0.12415314,0.14933017,0.15333866,0.17346954,0.6002915,0.20682107
-28.44555556,32.325,156.135,445,20,0.16123962,0.11954501,0.08901523,0.11759949,0.48739934,0.33081555
-27.00222,28.76528,108.768,290.9,22,0.28380585,0.29695132,0.2726853,0.2773285,1.1307709,0.25098416
-27.02314,28.59389,93.825,269.4,46,0.23613739,0.2628174,0.23962711,0.24349213,0.982074,0.2404474
-27.273889,28.49,44.031,118.3,30,0.28792572,0.29633334,0.27917027,0.28261566,1.146045,0.25123402
-27.4275,28.525833,35.348,97.3,20,0.29359436,0.29389957,0.27954412,0.28529358,1.1523316,0.25478268
-27.3,28.586944,73.32,204,24,0.2886963,0.2952805,0.27924657,0.28341675,1.1466401,0.25177565
-28.141944,26.417778,140.021,623,24,0.12295532,0.14803317,0.15091251,0.15115356,0.57305455,0.21456091
-28.1175,26.719444,218.393,1324,187,0.10967255,0.13522342,0.13695835,0.13697815,0.51883245,0.21138296
-28.116667,26.725278,154.418,1082,20,0.111068726,0.13377383,0.13451694,0.13432312,0.5136826,0.21622011
-27.671111,27.236944,82.621,241.6,20,0.22794342,0.2768021,0.27850652,0.27375793,1.0570099,0.21564907
-30.160091,27.40124,97.37,220.1,20,0.11933899,0.13521579,0.1596558,0.18011475,0.5943253,0.20079708
-34.092222,21.295278,17.622,313.7,10,0.1693573,0.15803988,0.16957508,0.15442657,0.65139884,0.25998977
-30.336111,27.359444,85.883,195.5,22,0.11591339,0.13581851,0.16720127,0.19193268,0.61086583,0.18975231
-30.568333,29.422778,61.195,168.5,120,0.2554474,0.21779636,0.20745395,0.24658203,0.9272797,0.2754801
-30.570833,29.150556,46.716,107.1,20,0.24094391,0.21290591,0.20023654,0.22028351,0.87436986,0.27556258
-31.104278,29.399722,77.839,185.7,87,0.24856567,0.203064,0.16729282,0.169487,0.7884095,0.31527445
-30.830556,26.921389,101.725,215,20,0.10311584,0.13181461,0.14039624,0.14707184,0.52239853,0.19738884
-24.670833,28.560833,10,55.3,20,0.18471985,0.17776646,0.15399945,0.1661911,0.68267685,0.27058128
-28.75,30.442778,67.564,188.7,68,0.20590667,0.18290104,0.13494885,0.13330841,0.657065,0.3133729
-29.161667,30.629722,43.383,129,195,0.31965333,0.31049502,0.216385,0.19623566,1.042769,0.30654255
-26.619444,27.980833,197.471,937,20,0.21481018,0.18334354,0.1547395,0.16072083,0.71361405,0.30101687
-34.092222,21.295278,5.749,165.7,10,0.19389649,0.17059276,0.15325731,0.15396881,0.6717154,0.28865826
-27.38972222,26.46388889,134.896,670,120,0.121708676,0.15187992,0.15089428,0.15097809,0.575461,0.21149734
-34.092222,21.295278,26.68,336.48,92,0.21553802,0.20373851,0.16280007,0.15332794,0.73540455,0.2930873
-28.1175,26.719444,161.338,1080,187,0.10612182,0.13455357,0.13661969,0.13687134,0.5141664,0.20639546
-27.398611,26.614722,186.434,728,182,0.1214035,0.15186466,0.15084851,0.15089417,0.57501084,0.21113217
-29.160278,26.573333,95,209,74,0.0999649,0.13182224,0.1352998,0.13697052,0.50405747,0.19832005
-31.000833,26.353056,221.169,521,141,0.09932403,0.13177647,0.13862622,0.13774109,0.5074678,0.1957244
-30.679722,26.7125,85.149,193.4,69,0.09884338,0.13129582,0.13863385,0.1462555,0.51502854,0.19191788
-31.031389,28.883333,15.863,48.7,20,0.24100952,0.23663487,0.1861955,0.21549988,0.87933975,0.27407977
-30.86013889,29.07125,46.005,120,20,0.24566345,0.24189915,0.18218243,0.20166016,0.8714052,0.2819161
-30.77586667,29.03221667,36.869,98.7,38,0.30479127,0.30030215,0.23824322,0.26352692,1.1068635,0.27536458
-34.250556,20.9925,30.771,508,20,0.09244232,0.08880009,0.11168682,0.09423828,0.3871675,0.23876506
-28.308889,31.9025,114.961,337.1,168,0.33720857,0.3344437,0.28136456,0.28796387,1.2409806,0.2717273
-27.4,26.624722,159.34,761,26,0.13782196,0.17543186,0.1743089,0.15624237,0.6438051,0.2140737
-34.031944,22.053333,10,216.4,20,0.2654114,0.2556764,0.16700846,0.1613388,0.84943503,0.312456
-29.161667,23.696389,92.374,240.4,20,0.07987375,0.14574769,0.15695414,0.15891266,0.54148823,0.14750755
-25.81048333,27.90955222,134.637,588,100,0.20693368,0.18732026,0.17208323,0.157341,0.7236782,0.2859467
-28.747778,31.745833,67.684,250.3,20,0.20491952,0.15645936,0.13218912,0.14368439,0.6372524,0.32156676
-26.861111,28.884722,135.203,542,146,0.3087632,0.32875398,0.3257316,0.27583313,1.239082,0.24918687
-27.00222,28.76528,129.681,326.4,22,0.32315987,0.3209491,0.31546244,0.27960968,1.2391812,0.2607848
-29.033333,23.983333,131.806,619,20,0.11575479,0.15201905,0.15091929,0.1507721,0.5694652,0.20326893
-29.744167,29.905833,30.1,59.4,5,0.38883972,0.3891848,0.31807065,0.33287048,1.4289657,0.27211252
-28.96362,19.15486,128.052,360,20,0.031024171,0.101650834,0.11615731,0.092933655,0.34176597,0.0907758
-25.127778,27.628889,182.904,608,148,0.13444519,0.14797945,0.15180807,0.15557098,0.5898037,0.22794865
-25.20639,27.558,190.942,906,69,0.122665405,0.145889,0.15160207,0.15464783,0.5748043,0.21340339
-24.69514,27.40906,229.422,980,185,0.111076355,0.14427157,0.15633993,0.16594696,0.5776348,0.19229478
-24.99328,30.81444,45.76,111.3,20,0.36615753,0.35405704,0.3982909,0.4482193,1.5667248,0.23370877
-28.735556,29.820556,35.868,97.5,103,0.17851257,0.16751833,0.16155843,0.14916992,0.65675926,0.27180782
-26.73806,27.59194,116.272,771,158,0.16116333,0.15324374,0.15533285,0.16153717,0.6312771,0.2552969
-27.398611,26.614722,156.268,545,20,0.15525818,0.16549654,0.15118246,0.1510315,0.6229687,0.24922268
-27.671111,27.236944,113.706,296.2,31,0.2630005,0.27886936,0.27909687,0.27383423,1.094801,0.24022655
-31.396,29.2651,37.537,123.6,51,0.26148224,0.22572298,0.20986013,0.21868134,0.9157467,0.2855396
-31.554722,29.245556,71.759,244.5,20,0.28487396,0.24375124,0.21881704,0.24112701,0.98856926,0.28816763
-28.338333,31.373611,106.909,304.9,20,0.30368042,0.28515598,0.2703307,0.306633,1.1658001,0.26049078
-28.068333,31.55,83.29,195.5,20,0.26127625,0.27749607,0.26040486,0.26924133,1.0684185,0.24454464
-25.73411,27.21422,11.771,36.9,20,0.14171143,0.15086186,0.15130912,0.1532669,0.5971493,0.23731282
-27.169444,29.233889,143.112,177.3,20,0.28448027,0.29869664,0.2842284,0.29143524,1.1588405,0.24548678
-26.861111,28.884722,152.088,577,98,0.21273346,0.27206242,0.2724639,0.27371216,1.0309719,0.20634244
-26.98472222,26.63227778,156.252,1100,148,0.1203949,0.15243351,0.15162192,0.15142822,0.57587856,0.20906264
-27.398611,26.614722,179.794,518,20,0.11430664,0.15405095,0.15117942,0.15102386,0.5705609,0.20034048
-30.568333,29.422778,47.529,143.5,29,0.21220703,0.24178898,0.2538024,0.25708008,0.96487844,0.21993114
-30.570833,29.150556,54.085,138.55,53.5,0.18842621,0.231413,0.24486838,0.2260971,0.8908047,0.21152335
-31.104278,29.399722,119.816,161.6,20,0.17542572,0.21291173,0.1918975,0.17190552,0.75214046,0.233235
-34.031944,22.053333,17.458,290.4,20,0.2908966,0.28664982,0.23163901,0.16034698,0.96953243,0.3000377
-27.4,26.624722,171.12,512,26,0.13058014,0.17674077,0.17467795,0.1563263,0.63832515,0.2045665
-27.01011111,26.69808333,153.575,711,183,0.16742706,0.1850614,0.15201409,0.1513977,0.65590024,0.2552626
-24.768889,31.39,45.362,157.7,24,0.18305969,0.20008367,0.15270837,0.15927887,0.6951306,0.2633454
-28.44555556,32.325,262.369,1212,20,0.16613312,0.12399733,0.11881997,0.13253021,0.5414806,0.3068121
-27.602222,29.942778,46.995,137.8,65,0.1773529,0.15711492,0.15727074,0.16345215,0.6551907,0.27068856
-28.75,30.442778,66.198,180.8,68,0.15382385,0.15439123,0.14047845,0.133461,0.5821545,0.26423153
-29.161667,30.629722,66.412,166.1,72,0.23365784,0.21439642,0.20942529,0.19844818,0.8559277,0.27298748
-26.648056,27.089444,231.882,731,30,0.18845367,0.1818952,0.15221246,0.15383148,0.6763928,0.27861533
-26.970278,27.211111,128.734,744,93,0.1907959,0.1760816,0.15203698,0.15320587,0.67212033,0.2838712
-26.880278,26.965,231.454,790,178,0.19021606,0.18123907,0.15201409,0.15261078,0.67608,0.281351
-28.376944,24.303056,199.053,1435,20,0.12059021,0.15048498,0.15105279,0.15089417,0.5730221,0.21044561
